"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字飯田","指扇","30分?60分",12000000,"","","135",,"ほぼ長方形","11.5","45","昭和48年","木造","住宅","その他","東","私道",4.0,"市街化調整区域",60,200,"2020年第３四半期","",""
2,"中古マンション等","","11101","埼玉県","さいたま市西区","大字植田谷本","大宮(埼玉)","30分?60分",6500000,"","２ＬＤＫ","50",,"","","","昭和48年","ＲＣ","住宅","住宅","","",,"市街化調整区域",60,200,"2020年第３四半期","改装済",""
3,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字内野本郷","日進(埼玉)","21",23000000,"","","120",,"不整形","2.6","90","令和2年","木造","住宅","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字内野本郷","宮原","25",17000000,"","","100",,"ほぼ長方形","8.5","90","平成9年","木造","住宅","住宅","北西","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","指扇","13",20000000,"","","130",,"ほぼ台形","8.6","100","令和2年","木造","住宅","","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
6,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","指扇","13",10000000,"","","115",,"ほぼ台形","10.8","180","昭和57年","鉄骨造、木造","住宅、事務所、店舗","店舗","北東","県道",11.2,"第２種住居地域",60,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","指扇","4",37000000,"","","110",,"ほぼ長方形","8.0","95","令和3年","木造","住宅","住宅","西","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","指扇","14",13000000,"300000","","145",90000,"ほぼ長方形","13.2","","","","","住宅","南東","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
9,"中古マンション等","","11101","埼玉県","さいたま市西区","大字指扇","指扇","13",20000000,"","３ＬＤＫ","85",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","改装済",""
10,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","23",18000000,"","","100",,"ほぼ台形","8.6","90","平成18年","木造","住宅","住宅","南東","市道",4.0,"準工業地域",60,200,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","20",30000000,"","","135",,"ほぼ長方形","8.0","105","令和2年","木造","住宅","住宅","西","市道",3.0,"準工業地域",60,200,"2020年第３四半期","",""
12,"宅地(土地)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","19",12000000,"250000","","165",76000,"長方形","11.2","","","","","","南","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
13,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","9",22000000,"","","100",,"ほぼ台形","8.0","95","平成16年","木造","住宅","住宅","南西","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
14,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","17",24000000,"","","135",,"不整形","17.4","100","令和2年","木造","住宅","住宅","北東","市道",2.9,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
15,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","6",44000000,"","","145",,"不整形","4.0","","","","","住宅","西","区画街路",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","11",32000000,"250000","","420",77000,"不整形","13.0","","","","","住宅","南西","市道",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
17,"宅地(土地と建物)","住宅地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","23",29000000,"","","135",,"ほぼ長方形","8.2","100","平成28年","軽量鉄骨造","住宅","住宅","西","市道",4.5,"準工業地域",60,200,"2020年第３四半期","",""
18,"宅地(土地)","商業地","11101","埼玉県","さいたま市西区","大字指扇","西大宮","19",270000000,"500000","","1800",150000,"ほぼ整形","46.5","","","","","店舗","南","県道",10.0,"第２種住居地域",60,200,"2020年第３四半期","",""
