"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部大川","岐阜","30分?60分",30000000,"","","165",,"長方形","8.7","120","令和2年","木造","住宅","住宅","南","道路",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部大野","岐阜","21",11000000,"","","100",,"長方形","7.0","110","平成12年","軽量鉄骨造","住宅","その他","西","市道",4.5,"第１種住居地域",60,200,"2020年第３四半期","",""
3,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部寺屋敷","岐阜","30分?60分",36000000,"","","165",,"ほぼ長方形","10.0","120","令和2年","木造","住宅","住宅","北","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部寺屋敷","岐阜","30分?60分",45000000,"150000","","980",46000,"長方形","18.0","","","","","","北","市道",5.3,"第１種住居地域",60,200,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部寺屋敷","岐阜","30分?60分",45000000,"150000","","970",46000,"長方形","18.0","","","","","","北","市道",5.3,"第１種住居地域",60,200,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部中島","岐阜","25",24000000,"","","130",,"長方形","8.6","105","令和2年","木造","住宅","住宅","南","市道",5.9,"第１種住居地域",60,200,"2020年第３四半期","",""
7,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部本郷","岐阜","26",10000000,"200000","","165",61000,"長方形","15.0","","","","","その他","西","市道",12.0,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部本郷","岐阜","28",12000000,"160000","","240",48000,"不整形","15.0","","","","","","西","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
9,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","芥見","岐阜","2H?",470000,"9800","","160",3000,"長方形","9.4","","","","","","南東","市道",6.0,"市街化調整区域",60,200,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見嵯峨","岐阜","2H?",33000000,"","","260",,"長方形","10.0","130","令和2年","木造","住宅","住宅","南東","市道",4.8,"第１種住居地域",60,200,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見嵯峨","岐阜","2H?",23000000,"","","220",,"長方形","13.8","130","令和2年","","住宅","住宅","北","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
12,"農地","","21201","岐阜県","岐阜市","芥見長山","","",3300000,"","","1100",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
13,"農地","","21201","岐阜県","岐阜市","芥見長山","","",2600000,"","","1700",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
14,"宅地(土地)","宅地見込地","21201","岐阜県","岐阜市","芥見野畑","岐阜","2H?",3500000,"10000","","1100",3100,"ほぼ長方形","24.5","","","","","","北","市道",6.6,"市街化調整区域",60,200,"2020年第３四半期","",""
15,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見堀田","岐阜","2H?",12000000,"","","820",,"不整形","31.0","","","","","住宅","東","市道",4.0,"近隣商業地域",80,200,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","芥見町屋","岐阜","2H?",4800000,"38000","","420",11000,"ほぼ長方形","11.8","","","","","","南東","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
17,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","安食","岐阜","2H?",4700000,"69000","","230",21000,"ほぼ長方形","12.6","","","","","住宅","南","市道",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
18,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","尼ケ崎町","岐阜","30分?60分",17000000,"","","135",,"長方形","6.0","190","平成11年","軽量鉄骨造","住宅","住宅","南","市道",5.5,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
19,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","1H30?2H",24000000,"","","350",,"不整形","","135","令和2年","木造","住宅","住宅","西","市道",5.7,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
20,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","1H30?2H",6700000,"91000","","240",27000,"長方形","9.5","","","","","住宅","北","市道",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
