"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","22101","静岡県","静岡市葵区","相生町","静岡","13",16000000,"","３ＬＤＫ","65",,"","","","昭和61年","ＳＲＣ","","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
2,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","上土","東静岡","26",6900000,"380000","","60",110000,"ほぼ長方形","7.2","","","","","","南東","市道",10.4,"第２種住居地域",60,200,"2020年第３四半期","",""
3,"農地","","22101","静岡県","静岡市葵区","足久保奥組","","",330000,"","","660",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","足久保口組","静岡","2H?",21000000,"","","190",,"ほぼ正方形","14.5","150","平成7年","木造","住宅","住宅","南","市道",5.0,"市街化調整区域",60,200,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","足久保口組","静岡","2H?",8800000,"180000","","165",54000,"台形","12.5","","","","","住宅","北","市道",5.0,"市街化調整区域",60,200,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","足久保口組","静岡","2H?",35000000,"","","350",,"長方形","20.0","220","平成19年","木造","住宅","住宅","南","市道",11.0,"市街化調整区域",60,200,"2020年第３四半期","",""
7,"宅地(土地)","商業地","22101","静岡県","静岡市葵区","東町","静岡","16",5800000,"530000","","35",160000,"長方形","4.0","","","","","店舗","南東","市道",6.3,"近隣商業地域",80,300,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","安東","静岡","28",49000000,"710000","","230",220000,"ほぼ整形","8.0","","","","","住宅","南東","市道",3.7,"第２種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
9,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","安東","静岡","28",21000000,"670000","","105",200000,"ほぼ長方形","8.0","","","","","住宅","南東","市道",3.7,"第２種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
10,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","安東","静岡","21",25000000,"610000","","135",180000,"ほぼ長方形","","","","","","住宅","南","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
11,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","安東","静岡","25",120000000,"550000","","720",170000,"ほぼ整形","9.7","","","","","住宅","南","市道",3.9,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
12,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","安東","静岡","30分?60分",34000000,"740000","","150",220000,"長方形","8.0","","","","","住宅","南","市道",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
13,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","井宮町","静岡","30分?60分",4600000,"230000","","65",70000,"長方形","3.5","","","","","その他","北東","私道",3.6,"第２種住居地域",60,200,"2020年第３四半期","",""
14,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","井宮町","静岡","30分?60分",18000000,"470000","","125",140000,"ほぼ長方形","8.0","","","","","住宅","北東","私道",2.5,"第２種住居地域",60,200,"2020年第３四半期","",""
15,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","伊呂波町","静岡","30分?60分",10000000,"310000","","105",95000,"ほぼ整形","10.0","","","","","","南","市道",4.0,"準工業地域",60,200,"2020年第３四半期","",""
16,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","伊呂波町","静岡","30分?60分",16000000,"","","105",,"ほぼ長方形","10.0","130","平成9年","鉄骨造","住宅","住宅","北東","私道",5.0,"準工業地域",60,200,"2020年第３四半期","",""
17,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","内牧","静岡","1H30?2H",12000000,"190000","","210",58000,"ほぼ長方形","16.5","","","","","住宅","南東","市道",6.0,"市街化調整区域",60,200,"2020年第３四半期","",""
18,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","遠藤新田","静岡","1H30?2H",3400000,"","","230",,"ほぼ長方形","16.5","85","昭和57年","木造","店舗","店舗","南東","農道",4.5,"市街化調整区域",60,200,"2020年第３四半期","","関係者間取引"
19,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","遠藤新田","静岡","1H30?2H",15000000,"","","145",,"ほぼ長方形","13.0","120","昭和61年","軽量鉄骨造","住宅","住宅","南西","市道",5.0,"市街化調整区域",60,200,"2020年第３四半期","",""
20,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","大岩","静岡","30分?60分",24000000,"","","280",,"ほぼ整形","15.0","155","昭和63年","軽量鉄骨造","住宅","住宅","東","道路",2.7,"第１種住居地域",60,200,"2020年第３四半期","",""
21,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","大岩","静岡","30分?60分",35000000,"","","175",,"長方形","11.5","130","平成5年","木造","住宅","住宅","北西","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
22,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","大岩","静岡","30分?60分",22000000,"720000","","100",220000,"ほぼ長方形","13.5","","","","","住宅","南西","市道",4.6,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
23,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","大岩","静岡","30分?60分",130000000,"","","280",,"長方形","12.5","170","","","","住宅","南東","市道",7.3,"第１種住居地域",60,200,"2020年第３四半期","",""
24,"宅地(土地と建物)","住宅地","22101","静岡県","静岡市葵区","大岩町","静岡","30分?60分",33000000,"","","115",,"長方形","5.5","100","令和2年","木造","住宅","住宅","南","市道",4.4,"第１種住居地域",60,200,"2020年第３四半期","",""
25,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","大岩本町","静岡","29",20000000,"590000","","110",180000,"長方形","8.5","","","","","住宅","東","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
26,"宅地(土地)","住宅地","22101","静岡県","静岡市葵区","大岩本町","静岡","30分?60分",29000000,"560000","","170",170000,"長方形","9.4","","","","","住宅","北","私道",3.4,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
