"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","19201","山梨県","甲府市","相生","甲府","16",30000000,"","３ＬＤＫ","75",,"","","","平成31年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","改装済",""
2,"中古マンション等","","19201","山梨県","甲府市","相生","甲府","16",31000000,"","３ＬＤＫ","70",,"","","","平成31年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
3,"中古マンション等","","19201","山梨県","甲府市","相生","甲府","15",30000000,"","３ＬＤＫ","75",,"","","","平成31年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
4,"宅地(土地)","住宅地","19201","山梨県","甲府市","青沼","甲府","29",2500000,"95000","","85",29000,"ほぼ長方形","7.5","","","","","その他","南","市道",3.5,"第２種住居地域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","商業地","19201","山梨県","甲府市","青葉町","南甲府","9",100000000,"","","2000㎡以上",,"ほぼ長方形","31.0","490","平成5年","鉄骨造","事務所","その他","北","県道",8.5,"準工業地域",60,200,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","朝気","善光寺","16",38000000,"","","185",,"ほぼ長方形","11.0","","","","","住宅","南","道路",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","朝気","善光寺","14",33000000,"","","220",,"ほぼ長方形","17.0","115","令和2年","軽量鉄骨造","住宅","住宅","北","私道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","朝気","善光寺","16",36000000,"","","220",,"ほぼ台形","12.5","130","令和2年","軽量鉄骨造","住宅","住宅","北","道路",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
9,"宅地(土地)","商業地","19201","山梨県","甲府市","朝気","南甲府","9",15000000,"170000","","290",52000,"長方形","11.0","","","","","その他","西","市道",22.0,"準工業地域",60,200,"2020年第３四半期","","調停・競売等"
10,"宅地(土地)","住宅地","19201","山梨県","甲府市","朝日","甲府","7",16000000,"250000","","210",76000,"ほぼ長方形","10.0","","","","","その他","西","市道",3.5,"商業地域",80,400,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","飯田","甲府","24",8100000,"","","420",,"ほぼ長方形","20.0","140","昭和51年","木造","","住宅","北東","私道",2.7,"第１種住居地域",60,200,"2020年第３四半期","",""
12,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","池田","甲府","30分?60分",28000000,"","","340",,"不整形","","","","","","","西","道路",3.0,"第１種住居地域",60,200,"2020年第３四半期","",""
13,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","池田","竜王","30分?60分",28000000,"","","340",,"不整形","6.7","130","令和2年","木造","住宅","住宅","西","市道",3.5,"第１種住居地域",60,200,"2020年第３四半期","",""
14,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","伊勢","甲斐住吉","24",2300000,"","","100",,"不整形","2.5","65","昭和55年","木造","住宅","住宅","南","私道",2.0,"商業地域",80,400,"2020年第３四半期","",""
15,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","岩窪町","甲府","30分?60分",15000000,"","","220",,"ほぼ台形","10.0","115","平成31年","木造","住宅","住宅","北","道路",10.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
16,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","大里町","甲斐住吉","26",35000000,"","","210",,"ほぼ台形","27.0","115","","","","住宅","東","道路",7.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
17,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","大里町","甲斐住吉","30分?60分",41000000,"","","210",,"ほぼ台形","14.0","","","","","住宅","西","道路",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
18,"宅地(土地)","住宅地","19201","山梨県","甲府市","大里町","国母","13",9600000,"120000","","270",36000,"不整形","4.0","","","","","住宅","北西","道路",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
19,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","太田町","甲府","30分?60分",9000000,"","","180",,"長方形","15.0","110","","木造","住宅","住宅","南","道路",2.6,"第２種住居地域",60,200,"2020年第３四半期","",""
20,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","太田町","南甲府","16",1000000,"","","115",,"ほぼ整形","7.5","130","昭和58年","木造","住宅","住宅","西","私道",1.5,"近隣商業地域",80,200,"2020年第３四半期","","私道を含む取引"
21,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","大手","甲府","28",6000000,"","","490",,"不整形","3.0","190","昭和56年","木造","住宅","住宅","北西","市道",4.5,"第２種低層住居専用地域",60,100,"2020年第３四半期","",""
22,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","大手","甲府","28",24000000,"","","380",,"長方形","16.0","280","昭和56年","ＲＣ","事務所","事務所","北西","市道",4.5,"第２種低層住居専用地域",60,100,"2020年第３四半期","",""
23,"宅地(土地)","住宅地","19201","山梨県","甲府市","大手","甲府","25",12000000,"140000","","280",43000,"ほぼ長方形","16.0","","","","","住宅","南西","市道",5.0,"",,,"2020年第３四半期","",""
24,"宅地(土地と建物)","住宅地","19201","山梨県","甲府市","大手","甲府","26",8300000,"","","210",,"ほぼ長方形","","120","","木造","住宅","住宅","北東","道路",,"",,,"2020年第３四半期","",""
