"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","17201","石川県","金沢市","暁町","金沢","30分?60分",4700000,"91000","","170",28000,"不整形","3.5","","","","","住宅","南","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","17201","石川県","金沢市","赤土町","金沢","1H30?2H",28000000,"","","165",,"長方形","8.6","","","","","住宅","北東","市道",6.0,"工業地域",60,200,"2020年第３四半期","",""
3,"宅地(土地)","住宅地","17201","石川県","金沢市","朝霧台","金沢","1H30?2H",15000000,"230000","","220",69000,"長方形","11.0","","","","","その他","東","市道",6.0,"第２種住居地域",60,200,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","17201","石川県","金沢市","浅野本町","金沢","19",7000000,"","","100",,"台形","10.0","85","昭和42年","木造","共同住宅","住宅","南西","市道",3.6,"第１種住居地域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","17201","石川県","金沢市","旭町","金沢","1H?1H30",28000000,"","","125",,"ほぼ長方形","7.0","105","平成31年","木造","住宅","住宅","南西","市道",6.0,"第２種住居地域",60,200,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","17201","石川県","金沢市","有松","金沢","1H?1H30",2000000,"100000","","65",32000,"正方形","8.0","","","","","住宅","北","市道",4.6,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","17201","石川県","金沢市","有松","金沢","30分?60分",22000000,"","","110",,"ほぼ整形","3.5","105","令和2年","木造","住宅","住宅","南東","道路",4.6,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","17201","石川県","金沢市","粟崎町","金沢","1H?1H30",10000000,"180000","","190",55000,"ほぼ長方形","11.0","","","","","住宅","北東","市道",16.0,"近隣商業地域",80,200,"2020年第３四半期","",""
9,"中古マンション等","","17201","石川県","金沢市","粟崎町","金沢","1H?1H30",3200000,"","１Ｋ","25",,"","","","平成4年","ＲＣ","","住宅","","",,"第２種住居地域",60,200,"2020年第３四半期","改装済",""
10,"中古マンション等","","17201","石川県","金沢市","粟崎町","金沢","1H?1H30",1800000,"","１Ｋ","25",,"","","","平成4年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第３四半期","未改装",""
11,"宅地(土地と建物)","住宅地","17201","石川県","金沢市","泉","金沢","30分?60分",6200000,"","","95",,"長方形","7.0","85","昭和35年","木造","住宅","","北","市道",3.0,"第１種住居地域",60,200,"2020年第３四半期","",""
