"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
75,"宅地(土地)","住宅地","38201","愛媛県","松山市","北久米町","北久米","3",74000000,"330000","","740",100000,"ほぼ整形","35.0","","","","","その他","南","私道",4.3,"第１種住居地域",60,200,"2020年第３四半期","",""
76,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北斎院町","高浜(愛媛)","21",32000000,"","","140",,"ほぼ長方形","12.9","95","令和2年","木造","住宅","住宅","東","私道",5.3,"第１種住居地域",60,200,"2020年第３四半期","",""
77,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北斎院町","高浜(愛媛)","21",31000000,"","","140",,"ほぼ正方形","10.0","110","令和2年","木造","住宅","住宅","南","私道",5.3,"第１種住居地域",60,200,"2020年第３四半期","",""
78,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","西衣山","29",11000000,"280000","","135",85000,"長方形","10.5","","","","","住宅","西","私道",5.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
79,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北斎院町","西衣山","29",35000000,"","","150",,"長方形","10.8","105","令和2年","軽量鉄骨造","住宅","住宅","西","市道",5.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
80,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","山西","26",11000000,"150000","","240",46000,"ほぼ整形","17.0","","","","","住宅","南東","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
81,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","山西","28",16000000,"320000","","165",97000,"ほぼ整形","10.6","","","","","住宅","東","私道",5.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
82,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","山西","28",7700000,"140000","","185",41000,"不整形","13.0","","","","","","北","市道",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
83,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北斎院町","山西","28",6000000,"","","185",,"ほぼ長方形","15.0","100","昭和45年","木造","住宅","住宅","西","県道",9.0,"第１種住居地域",60,200,"2020年第３四半期","",""
84,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","山西","26",18000000,"190000","","310",59000,"長方形","21.3","","","","","住宅","北","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
85,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北斎院町","山西","29",37000000,"","","155",,"ほぼ整形","11.0","110","令和2年","軽量鉄骨造","住宅","住宅","西","市道",5.3,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
86,"宅地(土地)","住宅地","38201","愛媛県","松山市","北斎院町","山西","23",9800000,"240000","","135",71000,"ほぼ長方形","8.8","","","","","住宅","北西","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
87,"宅地(土地)","住宅地","38201","愛媛県","松山市","北立花町","石手川公園","8",6300000,"420000","","50",130000,"台形","5.6","","","","","住宅","東","市道",5.8,"近隣商業地域",80,300,"2020年第３四半期","",""
88,"宅地(土地)","商業地","38201","愛媛県","松山市","北立花町","石手川公園","9",14000000,"450000","","105",140000,"ほぼ長方形","7.0","","","","","住宅","南東","市道",5.6,"近隣商業地域",80,300,"2020年第３四半期","",""
89,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北土居","いよ立花","30分?60分",21000000,"","","500",,"長方形","18.8","","","","","住宅","南","道路",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
90,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","北吉田町","山西","30分?60分",24000000,"","","145",,"不整形","12.0","","令和3年","木造","住宅","住宅","北東","私道",4.3,"準工業地域",60,200,"2020年第３四半期","",""
91,"宅地(土地)","住宅地","38201","愛媛県","松山市","衣山","衣山","15",6000000,"160000","","120",49000,"正方形","11.0","","","","","住宅","北","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
92,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","衣山","衣山","6",21000000,"","","140",,"不整形","6.5","90","平成19年","","住宅","住宅","南","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
93,"宅地(土地)","住宅地","38201","愛媛県","松山市","衣山","衣山","10",11000000,"200000","","180",61000,"不整形","","","","","","住宅","西","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
94,"農地","","38201","愛媛県","松山市","客","","",940000,"","","145",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
95,"農地","","38201","愛媛県","松山市","客","","",1400000,"","","610",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
96,"中古マンション等","","38201","愛媛県","松山市","木屋町","本町４丁目","3",12000000,"","２ＬＤＫ","50",,"","","","昭和64年","ＳＲＣ","","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","改装済",""
97,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","空港通","土居田","13",25000000,"","","100",,"ほぼ長方形","8.9","90","令和2年","木造","住宅","住宅","南","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
98,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","空港通","土居田","12",71000000,"","","660",,"ほぼ長方形","14.8","260","平成12年","木造","住宅、倉庫","住宅","東","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
99,"中古マンション等","","38201","愛媛県","松山市","空港通","土橋(愛媛)","9",14000000,"","４ＬＤＫ","70",,"","","","平成7年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","未改装",""
100,"宅地(土地)","住宅地","38201","愛媛県","松山市","空港通","余戸","23",14000000,"320000","","140",97000,"長方形","10.8","","","","","住宅","南","市道",5.0,"準工業地域",60,200,"2020年第３四半期","",""
101,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","空港通","余戸","21",19000000,"","","130",,"ほぼ長方形","9.7","90","平成20年","木造","住宅","住宅","北","市道",4.3,"準工業地域",60,200,"2020年第３四半期","","調停・競売等"
102,"宅地(土地)","住宅地","38201","愛媛県","松山市","久保田町","余戸","19",11000000,"210000","","175",63000,"ほぼ正方形","12.4","","","","","住宅","北","市道",4.0,"市街化調整区域",70,200,"2020年第３四半期","",""
103,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","久万ノ台","衣山","14",4300000,"","","175",,"ほぼ長方形","10.0","80","昭和51年","木造","住宅","住宅","西","道路",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
104,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","久万ノ台","衣山","9",53000000,"","","840",,"ほぼ長方形","11.0","260","昭和61年","軽量鉄骨造","事務所","事務所","南","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
105,"宅地(土地)","住宅地","38201","愛媛県","松山市","久万ノ台","衣山","15",13000000,"300000","","145",91000,"長方形","10.4","","","","","住宅","南","私道",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
106,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","久米窪田町","鷹ノ子","12",120000000,"","","2000㎡以上",,"ほぼ台形","50.0m以上","1500","平成4年","ＲＣ","その他","その他","南","市道",5.3,"市街化調整区域",70,200,"2020年第３四半期","","関係者間取引"
107,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","桑原","福音寺","20",75000000,"","","440",,"台形","9.6","490","平成11年","ＲＣ","共同住宅","住宅","東","道路",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
108,"宅地(土地)","住宅地","38201","愛媛県","松山市","此花町","勝山町","6",27000000,"270000","","320",82000,"不整形","14.0","","","","","住宅","北","市道",3.0,"第１種住居地域",60,200,"2020年第３四半期","","私道を含む取引"
109,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","権現町","堀江","25",1500000,"","","330",,"不整形","15.0","80","","木造","住宅","その他","北","道路",2.2,"市街化調整区域",70,200,"2020年第３四半期","",""
110,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","三町","福音寺","16",28000000,"","","145",,"ほぼ長方形","9.8","100","平成24年","木造","住宅","住宅","西","私道",5.3,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
111,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","三町","福音寺","12",47000000,"","","220",,"ほぼ長方形","12.7","150","令和3年","木造","住宅","住宅","東","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
112,"中古マンション等","","38201","愛媛県","松山市","三番町","大手町(愛媛)","4",25000000,"","２ＬＤＫ","70",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
113,"中古マンション等","","38201","愛媛県","松山市","三番町","西堀端","3",22000000,"","３ＬＤＫ","70",,"","","","平成23年","ＲＣ","","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
114,"宅地(土地と建物)","商業地","38201","愛媛県","松山市","三番町","松山市駅","7",180000000,"","","500",,"不整形","10.8","1000","","ＲＣ","共同住宅、その他","その他","南","市道",7.0,"商業地域",80,500,"2020年第３四半期","",""
115,"宅地(土地)","商業地","38201","愛媛県","松山市","三番町","松山市駅","7",89000000,"1600000","","190",480000,"長方形","14.5","","","","","その他","南","市道",7.0,"商業地域",80,500,"2020年第３四半期","",""
116,"宅地(土地)","住宅地","38201","愛媛県","松山市","志津川町","伊予和気","23",2300000,"89000","","85",27000,"ほぼ長方形","8.7","","","","","その他","西","市道",4.0,"市街化調整区域",70,200,"2020年第３四半期","",""
117,"中古マンション等","","38201","愛媛県","松山市","東雲町","警察署前","2",27000000,"","２ＬＤＫ","60",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","未改装",""
118,"宅地(土地と建物)","商業地","38201","愛媛県","松山市","清水町","清水町","0",19000000,"","","150",,"台形","8.4","290","昭和56年","鉄骨造","住宅、共同住宅、事務所","住宅","西","市道",12.0,"近隣商業地域",80,300,"2020年第３四半期","",""
119,"宅地(土地と建物)","住宅地","38201","愛媛県","松山市","清水町","清水町","1",48000000,"","","165",,"長方形","6.0","420","昭和61年","ＲＣ","共同住宅","","北","市道",6.0,"近隣商業地域",80,300,"2020年第３四半期","",""
