"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","旭川新藤田西町","秋田","30分?60分",36000000,"","","190",,"長方形","9.5","105","令和2年","木造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","旭川新藤田東町","秋田","30分?60分",21000000,"","","175",,"ほぼ正方形","","105","令和3年","木造","住宅","住宅","北西","私道",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
3,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋朝日町","秋田","1H?1H30",6900000,"66000","","340",20000,"長方形","26.4","","","","","住宅","西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋朝日町","秋田","1H?1H30",7800000,"130000","","195",40000,"ほぼ長方形","13.5","","","","","住宅","東","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","新屋朝日町","秋田","1H?1H30",24000000,"","","165",,"不整形","9.0","95","","","","住宅","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋朝日町","秋田","1H?1H30",10000000,"100000","","330",31000,"ほぼ長方形","12.2","","","","","住宅","北","市道",7.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
7,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋大川町","新屋(秋田)","8",9400000,"100000","","310",30000,"長方形","20.0","","","","","住宅","東","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋沖田町","新屋(秋田)","9",3500000,"50000","","230",15000,"長方形","12.7","","","","","その他","南西","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
9,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋表町","新屋(秋田)","10",3200000,"40000","","260",12000,"ほぼ長方形","13.0","","","","","その他","北西","市道",5.0,"商業地域",80,400,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","新屋勝平台","秋田","1H?1H30",30000000,"","","290",,"ほぼ整形","","115","令和2年","","","住宅","北東","私道",6.0,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
11,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋勝平台","秋田","1H?1H30",6800000,"140000","","165",41000,"長方形","9.0","","","","","住宅","西","市道",6.0,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
12,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","新屋日吉町","新屋(秋田)","15",26000000,"","","195",,"長方形","9.0","150","平成25年","木造","住宅","住宅","南東","市道",6.0,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
13,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋日吉町","新屋(秋田)","24",6700000,"110000","","210",33000,"長方形","9.8","","","","","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
14,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","新屋日吉町","新屋(秋田)","24",26000000,"","","180",,"ほぼ長方形","9.7","100","","","","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
15,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋日吉町","新屋(秋田)","24",26000000,"120000","","730",35000,"ほぼ長方形","14.7","","","","","住宅","北西","市道",12.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋松美ガ丘東町","秋田","1H?1H30",9800000,"98000","","330",30000,"ほぼ長方形","14.9","","","","","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
17,"宅地(土地)","住宅地","05201","秋田県","秋田市","新屋松美町","秋田","1H?1H30",4500000,"41000","","360",12000,"袋地等","","","","","","住宅","西","市道",4.5,"第１種低層住居専用地域",40,60,"2020年第３四半期","","私道を含む取引"
18,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","新屋南浜町","秋田","1H30?2H",38000000,"","","480",,"ほぼ長方形","14.0","130","","","","","南","市道",5.5,"第１種住居地域",60,200,"2020年第３四半期","",""
19,"宅地(土地)","商業地","05201","秋田県","秋田市","新屋豊町","秋田","30分?60分",13000000,"54000","","760",16000,"ほぼ台形","25.0","","","","","","接面道路無","",,"工業地域",60,200,"2020年第３四半期","",""
20,"宅地(土地)","住宅地","05201","秋田県","秋田市","飯島","上飯島","20",2800000,"46000","","200",14000,"ほぼ長方形","17.4","","","","","住宅","東","市道",6.5,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
21,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","飯島","上飯島","12",3300000,"","","300",,"長方形","","80","昭和52年","木造","住宅","住宅","南西","市道",6.0,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
22,"宅地(土地)","住宅地","05201","秋田県","秋田市","飯島","上飯島","13",2000000,"75000","","90",23000,"台形","7.0","","","","","その他","南東","市道",6.5,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
23,"宅地(土地)","住宅地","05201","秋田県","秋田市","飯島飯田","土崎","30分?60分",11000000,"72000","","520",22000,"不整形","20.0","","","","","住宅","南東","市道",15.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
24,"宅地(土地)","住宅地","05201","秋田県","秋田市","飯島緑丘町","上飯島","8",12000000,"73000","","540",22000,"ほぼ長方形","36.3","","","","","住宅","東","市道",6.0,"準工業地域",60,200,"2020年第３四半期","",""
25,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","泉","秋田","30分?60分",6300000,"","","500",,"ほぼ長方形","18.7","710","昭和48年","鉄骨造","事務所","事務所","南","市道",6.0,"準工業地域",60,200,"2020年第３四半期","","調停・競売等"
26,"中古マンション等","","05201","秋田県","秋田市","泉北","秋田","30分?60分",17000000,"","２ＬＤＫ","70",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","",""
27,"宅地(土地)","住宅地","05201","秋田県","秋田市","泉中央","秋田","30分?60分",29000000,"210000","","450",64000,"長方形","28.3","","","","","住宅","西","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
28,"宅地(土地)","住宅地","05201","秋田県","秋田市","泉中央","秋田","30分?60分",13000000,"230000","","185",69000,"長方形","11.0","","","","","住宅","東","市道",4.0,"準工業地域",60,200,"2020年第３四半期","",""
29,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","泉中央","秋田","30分?60分",28000000,"","","300",,"ほぼ正方形","17.0","200","平成9年","軽量鉄骨造","共同住宅","その他","南","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
30,"宅地(土地)","住宅地","05201","秋田県","秋田市","泉中央","秋田","30分?60分",16000000,"220000","","250",66000,"長方形","17.0","","","","","住宅","南","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
31,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","泉中央","秋田","30分?60分",27000000,"","","180",,"長方形","8.3","115","平成29年","木造","住宅","住宅","北","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
32,"宅地(土地)","住宅地","05201","秋田県","秋田市","泉中央","","",12000000,"240000","","165",73000,"長方形","9.8","","","","","住宅","東","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
33,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","泉中央","","",38000000,"","","190",,"長方形","11.5","","","","住宅","住宅","東","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
34,"宅地(土地)","住宅地","05201","秋田県","秋田市","泉南","秋田","30分?60分",15000000,"250000","","200",74000,"長方形","12.6","","","","","住宅","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
35,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","泉南","秋田","30分?60分",24000000,"","","120",,"ほぼ長方形","14.3","95","令和2年","木造","住宅","住宅","南","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
36,"宅地(土地と建物)","商業地","05201","秋田県","秋田市","牛島西","羽後牛島","6",20000000,"","","740",,"ほぼ台形","31.0","360","昭和39年","鉄骨造","工場、事務所","","北東","国道",25.0,"準工業地域",60,200,"2020年第３四半期","",""
37,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","牛島西","羽後牛島","15",25000000,"","","185",,"長方形","12.6","105","令和2年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
38,"宅地(土地)","住宅地","05201","秋田県","秋田市","牛島西","羽後牛島","5",7200000,"33000","","710",10000,"不整形","33.0","","","","","住宅","南","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
39,"宅地(土地)","住宅地","05201","秋田県","秋田市","牛島西","羽後牛島","5",730000,"68000","","35",21000,"長方形","1.5","","","","","住宅","南","市道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
40,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","牛島西","羽後牛島","20",1500000,"","","230",,"長方形","18.2","120","昭和47年","","住宅","住宅","西","市道",5.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
41,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","牛島東","羽後牛島","14",29000000,"","","310",,"長方形","12.2","125","平成25年","軽量鉄骨造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
42,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","牛島東","羽後牛島","18",8300000,"","","250",,"長方形","13.0","110","昭和43年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
43,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","牛島東","羽後牛島","16",44000000,"","","250",,"ほぼ長方形","12.7","120","令和2年","軽量鉄骨造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
44,"宅地(土地)","住宅地","05201","秋田県","秋田市","大住","羽後牛島","19",7500000,"120000","","210",35000,"長方形","13.5","","","","","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
45,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","大住","羽後牛島","9",8300000,"","","230",,"台形","14.0","125","平成13年","木造","住宅","住宅","西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
46,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","大住","羽後牛島","18",13000000,"","","280",,"台形","21.0","90","平成15年","木造","住宅","住宅","北東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
47,"宅地(土地と建物)","商業地","05201","秋田県","秋田市","大町","秋田","23",6000000,"","","160",,"長方形","3.8","15","令和2年","軽量鉄骨造","その他","倉庫","北西","市道",8.0,"商業地域",80,400,"2020年第３四半期","",""
48,"中古マンション等","","05201","秋田県","秋田市","大町","秋田","19",14000000,"","４ＬＤＫ","90",,"","","","平成10年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
49,"中古マンション等","","05201","秋田県","秋田市","大町","秋田","19",8400000,"","２ＬＤＫ","60",,"","","","昭和62年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
50,"宅地(土地と建物)","住宅地","05201","秋田県","秋田市","御野場","羽後牛島","30分?60分",24000000,"","","195",,"ほぼ長方形","17.0","105","令和2年","木造","住宅","住宅","北東","市道",9.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
51,"宅地(土地)","住宅地","05201","秋田県","秋田市","卸町","羽後牛島","16",7000000,"150000","","150",46000,"ほぼ正方形","12.5","","","","","住宅","西","市道",5.8,"第１種住居地域",60,200,"2020年第３四半期","",""
52,"宅地(土地)","住宅地","05201","秋田県","秋田市","金足追分","追分(秋田)","6",4400000,"60000","","240",18000,"長方形","13.0","","","","","住宅","南","市道",5.4,"第１種住居地域",60,200,"2020年第３四半期","",""
53,"林地","","05201","秋田県","秋田市","金足黒川","","",400000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
54,"農地","","05201","秋田県","秋田市","金足黒川","","",130000,"","","670",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
55,"農地","","05201","秋田県","秋田市","金足吉田","","",120000,"","","680",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
56,"農地","","05201","秋田県","秋田市","上北手大戸","","",100000,"","","280",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
