"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","08201","茨城県","水戸市","青柳町","水戸","25",490000,"45000","","35",14000,"長方形","2.0","","","","","住宅","南東","市道",4.0,"市街化調整区域",60,200,"2020年第３四半期","",""
2,"宅地(土地)","住宅地","08201","茨城県","水戸市","青柳町","水戸","1H?1H30",1500000,"47000","","105",14000,"長方形","9.0","","","","","その他","東","市道",4.5,"市街化調整区域",60,200,"2020年第３四半期","",""
3,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","赤塚","赤塚","10",4000000,"","","330",,"正方形","18.0","","","","","住宅","南西","市道",2.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","08201","茨城県","水戸市","赤塚","赤塚","9",2000000,"29000","","230",8800,"不整形","","","","","","住宅","南西","市道",2.8,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","08201","茨城県","水戸市","赤塚","赤塚","9",11000000,"120000","","310",36000,"長方形","15.0","","","","","住宅","南東","市道",2.5,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","08201","茨城県","水戸市","赤塚","赤塚","11",9500000,"130000","","250",38000,"長方形","11.2","","","","","住宅","北東","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
7,"宅地(土地)","住宅地","08201","茨城県","水戸市","飯富町","赤塚","1H?1H30",1500000,"5000","","990",1500,"ほぼ長方形","30.0","","","","","その他","西","市道",9.5,"市街化調整区域",60,200,"2020年第３四半期","",""
8,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","飯富町","赤塚","1H?1H30",20000000,"","","620",,"正方形","25.5","120","","木造","住宅","住宅","東","市道",6.5,"市街化調整区域",60,200,"2020年第３四半期","",""
9,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","石川","赤塚","13",22000000,"","","210",,"ほぼ長方形","17.0","105","令和2年","木造","住宅","住宅","北","市道",6.0,"第２種中高層住居専用地域",60,150,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","石川","赤塚","13",22000000,"","","210",,"長方形","17.0","105","令和2年","木造","住宅","住宅","北","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
11,"宅地(土地)","住宅地","08201","茨城県","水戸市","石川","赤塚","16",2000000,"68000","","95",21000,"ほぼ長方形","4.0","","","","","その他","南","市道",3.3,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
12,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","石川","赤塚","19",4300000,"","","155",,"ほぼ整形","11.4","150","昭和61年","木造","住宅","その他","南","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
13,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","石川","赤塚","13",40000000,"","","280",,"ほぼ長方形","14.0","","","","","","南西","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
14,"中古マンション等","","08201","茨城県","水戸市","石川","赤塚","18",600000,"","１Ｋ","15",,"","","","平成3年","鉄骨造","住宅","住宅","","",,"準住居地域",60,200,"2020年第３四半期","未改装",""
15,"中古マンション等","","08201","茨城県","水戸市","石川","赤塚","13",4900000,"","１Ｋ","15",,"","","","平成3年","鉄骨造","","住宅","","",,"準住居地域",60,200,"2020年第３四半期","改装済",""
16,"宅地(土地)","商業地","08201","茨城県","水戸市","泉町","水戸","21",48000000,"280000","","560",86000,"不整形","12.0","","","","","その他","南東","市道",5.0,"商業地域",80,400,"2020年第３四半期","",""
17,"宅地(土地)","住宅地","08201","茨城県","水戸市","内原町","内原","16",27000000,"120000","","790",35000,"ほぼ長方形","20.4","","","","","住宅","北東","市道",6.3,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
18,"宅地(土地)","住宅地","08201","茨城県","水戸市","内原町","内原","14",9200000,"110000","","270",34000,"ほぼ長方形","12.5","","","","","住宅","南東","市道",3.6,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
19,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","内原町","内原","7",4500000,"","","310",,"ほぼ長方形","","120","昭和48年","木造","住宅","住宅","北東","私道",5.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","","私道を含む取引"
20,"宅地(土地)","住宅地","08201","茨城県","水戸市","内原町","内原","8",5800000,"110000","","180",32000,"長方形","19.0","","","","","住宅","東","市道",5.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
21,"宅地(土地と建物)","住宅地","08201","茨城県","水戸市","内原町","内原","15",20000000,"","","195",,"台形","11.1","105","令和2年","木造","住宅","住宅","南東","市道",3.9,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
