"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","青江","備前西市","28",20000000,"330000","","200",100000,"ほぼ正方形","14.5","","","","","事務所","南","市道",4.5,"第１種住居地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","天瀬南町","大元","25",58000000,"","","185",,"ほぼ長方形","15.0","110","令和3年","木造","住宅","住宅","北","市道",6.0,"商業地域",80,400,"2020年第３四半期","","私道を含む取引"
3,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","伊島町","岡山","21",4500000,"230000","","65",70000,"長方形","21.0","","","","","その他","北","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","伊島町","岡山","30分?60分",35000000,"510000","","230",160000,"ほぼ長方形","16.0","","","","","その他","西","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
5,"中古マンション等","","33101","岡山県","岡山市北区","伊島町","岡山","23",26000000,"","４ＬＤＫ","90",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","未改装",""
6,"中古マンション等","","33101","岡山県","岡山市北区","伊島町","岡山","29",20000000,"","４ＬＤＫ","80",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第３四半期","改装済",""
7,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","一宮","備前一宮","8",4300000,"","","200",,"長方形","10.0","45","昭和38年","木造","住宅","住宅","南","私道",2.9,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","伊福町","岡山","16",220000000,"820000","","910",250000,"不整形","17.0","","","","","その他","北","市道",9.0,"第２種住居地域",60,200,"2020年第３四半期","",""
9,"宅地(土地と建物)","商業地","33101","岡山県","岡山市北区","伊福町","岡山","18",26000000,"","","120",,"台形","7.0","190","昭和64年","軽量鉄骨造","住宅、事務所","店舗","西","市道",22.0,"第２種住居地域",60,200,"2020年第３四半期","",""
10,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","伊福町","岡山","13",59000000,"810000","","240",250000,"ほぼ長方形","17.0","","","","","住宅","南","市道",5.0,"第２種住居地域",60,200,"2020年第３四半期","",""
