"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","1H?1H30",7500000,"52000","","470",16000,"ほぼ整形","12.5","","","","","","南東","道路",4.5,"市街化調整区域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","30分?60分",27000000,"","","135",,"台形","10.6","110","令和2年","木造","住宅","住宅","西","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
3,"宅地(土地)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","1H?1H30",7900000,"52000","","500",16000,"ほぼ台形","23.0","","","","","","東","市道",4.0,"市街化調整区域",60,200,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","1H?1H30",5000000,"41000","","400",12000,"袋地等","","","","","","住宅","東","道路",2.7,"市街化調整区域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","30分?60分",31000000,"","","160",,"ほぼ長方形","11.6","115","令和2年","木造","住宅","住宅","北","道路",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","09201","栃木県","宇都宮市","石井町","宇都宮","30分?60分",37000000,"","","170",,"ほぼ長方形","11.8","115","令和2年","木造","住宅","住宅","南","道路",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","09201","栃木県","宇都宮市","泉が丘","宇都宮","25",46000000,"","","175",,"ほぼ長方形","8.7","110","令和2年","軽量鉄骨造","住宅","住宅","南","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","09201","栃木県","宇都宮市","泉が丘","宇都宮","25",22000000,"340000","","210",100000,"ほぼ長方形","16.0","","","","","住宅","北","道路",3.6,"第１種住居地域",60,200,"2020年第３四半期","",""
9,"林地","","09201","栃木県","宇都宮市","板戸町","","",2000000,"","","660",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","09201","栃木県","宇都宮市","一条","東武宇都宮","9",130000000,"","","820",,"不整形","21.0","75","昭和45年","木造","住宅","その他","東","市道",12.0,"商業地域",80,400,"2020年第３四半期","",""
11,"中古マンション等","","09201","栃木県","宇都宮市","一番町","宇都宮","8",37000000,"","３ＬＤＫ","75",,"","","","平成30年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
12,"中古マンション等","","09201","栃木県","宇都宮市","今泉町","宇都宮","21",14000000,"","４ＬＤＫ","70",,"","","","平成7年","ＳＲＣ","","住宅","","",,"準工業地域",60,200,"2020年第３四半期","",""
