"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","47201","沖縄県","那覇市","曙","古島","30分?60分",77000000,"640000","","400",190000,"不整形","11.0","","","","","その他","南東","市道",9.0,"第１種住居地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","工業地","47201","沖縄県","那覇市","曙","","",440000000,"","","1900",,"不整形","27.0","2000㎡以上","昭和60年","ＲＣ","共同住宅、店舗","その他","東","市道",9.0,"商業地域",80,400,"2020年第３四半期","",""
3,"中古マンション等","","47201","沖縄県","那覇市","安里","安里","1",18000000,"","３ＬＤＫ","60",,"","","","昭和58年","ＳＲＣ","","住宅","","",,"商業地域",80,400,"2020年第３四半期","改装済",""
4,"中古マンション等","","47201","沖縄県","那覇市","天久","","",40000000,"","２ＬＤＫ","65",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第１種低層住居専用地域",50,150,"2020年第３四半期","未改装",""
5,"中古マンション等","","47201","沖縄県","那覇市","上之屋","","",16000000,"","３ＬＤＫ","60",,"","","","昭和57年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","未改装",""
6,"中古マンション等","","47201","沖縄県","那覇市","宇栄原","赤嶺","5",2500000,"","２ＤＫ","35",,"","","","昭和49年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","未改装",""
7,"宅地(土地と建物)","住宅地","47201","沖縄県","那覇市","宇栄原","小禄","13",33000000,"","","195",,"ほぼ台形","12.0","80","昭和46年","ＲＣ","住宅","住宅","北","市道",4.0,"第１種低層住居専用地域",50,100,"2020年第３四半期","",""
8,"中古マンション等","","47201","沖縄県","那覇市","字上間","","",29000000,"","３ＬＤＫ","70",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第３四半期","改装済",""
9,"中古マンション等","","47201","沖縄県","那覇市","奥武山町","旭橋","7",35000000,"","４ＬＤＫ","85",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"準住居地域",60,200,"2020年第３四半期","未改装",""
10,"中古マンション等","","47201","沖縄県","那覇市","奥武山町","旭橋","7",56000000,"","３ＬＤＫ","85",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第３四半期","改装済",""
