"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","21",1500000,"69000","","70",21000,"不整形","","","","","","住宅","北","私道",2.5,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","24",85000000,"","","670",,"長方形","36.2","1100","昭和55年","ＲＣ","共同住宅、事務所、店舗","住宅","北","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
3,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","25",8000000,"110000","","230",34000,"ほぼ整形","16.0","","","","","住宅","西","私道",4.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","","関係者間取引"
4,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","出水","南熊本","26",28000000,"","","120",,"ほぼ長方形","8.5","80","平成31年","木造","住宅","住宅","北","市道",5.0,"第２種住居地域",60,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","出水","南熊本","28",31000000,"","","190",,"不整形","11.0","120","令和2年","木造","住宅","住宅","南","市道",4.0,"第１種低層住居専用地域",40,80,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","大江","新水前寺","14",17000000,"500000","","110",150000,"長方形","7.0","","","","","その他","南西","市道",6.0,"第２種住居地域",60,200,"2020年第３四半期","","隣地の購入"
7,"中古マンション等","","43101","熊本県","熊本市中央区","大江","新水前寺","15",17000000,"","４ＬＤＫ","85",,"","","","平成10年","ＲＣ","","住宅","","",,"第２種住居地域",60,200,"2020年第３四半期","改装済",""
8,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","大江","水前寺","21",27000000,"530000","","170",160000,"台形","13.0","","","","","住宅","北東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
9,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","大江","水前寺","15",36000000,"","","130",,"長方形","16.0","100","令和2年","木造","住宅","住宅","西","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
10,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","大江","水前寺","11",33000000,"480000","","230",150000,"ほぼ台形","10.0","","","","","","北","私道",4.0,"第２種住居地域",60,200,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","大江","水前寺","13",32000000,"","","150",,"袋地等","3.6","105","令和2年","木造","住宅","住宅","東","市道",5.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
12,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","20",35000000,"","３ＬＤＫ","75",,"","","","平成30年","ＲＣ","住宅","住宅","","",,"",,,"2020年第３四半期","改装済",""
13,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","20",22000000,"","３ＬＤＫ","70",,"","","","平成20年","ＳＲＣ","","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","未改装",""
14,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","帯山","水前寺","30分?60分",31000000,"","","180",,"正方形","14.0","105","令和2年","木造","住宅","住宅","北西","市道",4.0,"第１種中高層住居専用地域",60,150,"2020年第３四半期","",""
15,"中古マンション等","","43101","熊本県","熊本市中央区","鍛冶屋町","熊本","18",2600000,"","１Ｋ","20",,"","","","平成2年","ＳＲＣ","住宅","","","",,"",,,"2020年第３四半期","未改装",""
16,"中古マンション等","","43101","熊本県","熊本市中央区","上鍛冶屋町","慶徳校前","3",13000000,"","３ＬＤＫ","65",,"","","","昭和61年","ＳＲＣ","住宅","住宅","","",,"",,,"2020年第３四半期","改装済",""
17,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","上京塚町","新水前寺","29",35000000,"","","140",,"ほぼ長方形","7.5","110","平成28年","木造","住宅","","西","市道",4.0,"第１種中高層住居専用地域",60,150,"2020年第３四半期","",""
18,"宅地(土地と建物)","商業地","43101","熊本県","熊本市中央区","上水前寺","水前寺","19",25000000,"","","135",,"正方形","11.0","160","昭和53年","鉄骨造、ブロック造","事務所","店舗","北","県道",7.5,"第１種住居地域",60,200,"2020年第３四半期","",""
19,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","上水前寺","水前寺","23",74000000,"","","360",,"台形","21.0","740","昭和60年","ＲＣ","共同住宅、事務所","事務所","東","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","","隣地の購入"
20,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","上水前寺","水前寺","25",60000000,"","","500",,"不整形","32.0","290","昭和55年","鉄骨造","住宅、事務所","事務所","北東","市道",4.0,"近隣商業地域",80,300,"2020年第３四半期","",""
21,"宅地(土地と建物)","商業地","43101","熊本県","熊本市中央区","辛島町","熊本","23",48000000,"","","105",,"ほぼ長方形","7.0","250","昭和63年","ＳＲＣ","住宅、店舗","事務所","北","市道",27.0,"商業地域",80,600,"2020年第３四半期","",""
22,"中古マンション等","","43101","熊本県","熊本市中央区","京町","上熊本(ＪＲ・熊本電鉄)","19",8200000,"","３ＬＤＫ","60",,"","","","","ＳＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第３四半期","未改装",""
23,"中古マンション等","","43101","熊本県","熊本市中央区","京町","上熊本(ＪＲ・熊本電鉄)","15",15000000,"","３ＬＤＫ","110",,"","","","昭和55年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第３四半期","未改装",""
24,"中古マンション等","","43101","熊本県","熊本市中央区","京町","上熊本(ＪＲ・熊本電鉄)","13",32000000,"","３ＬＤＫ","80",,"","","","平成28年","ＲＣ","","住宅","","",,"準住居地域",60,200,"2020年第３四半期","",""
