"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","相生町","鳥取","24",4500000,"170000","","90",51000,"ほぼ長方形","5.0","","","","","住宅","南","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","31201","鳥取県","鳥取市","青谷町青谷","青谷","18",50000,"","","45",,"ほぼ台形","6.0","45","昭和40年","","","倉庫","北西","道路",1.5,"市街化区域及び市街化調整区域外の都市計画区域",70,400,"2020年第３四半期","",""
3,"林地","","31201","鳥取県","鳥取市","青谷町楠根","","",83000,"","","280",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
4,"林地","","31201","鳥取県","鳥取市","青谷町楠根","","",130000,"","","450",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
5,"宅地(土地)","宅地見込地","31201","鳥取県","鳥取市","青谷町山根","青谷","1H?1H30",540000,"14000","","125",4300,"ほぼ長方形","50.0m以上","","","","","","西","県道",10.0,"都市計画区域外",,,"2020年第３四半期","",""
6,"宅地(土地)","宅地見込地","31201","鳥取県","鳥取市","青谷町山根","青谷","1H?1H30",2400000,"14000","","580",4200,"長方形","50.0m以上","","","","","","南西","県道",5.0,"都市計画区域外",,,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","31201","鳥取県","鳥取市","岩倉","鳥取","30分?60分",28000000,"","","380",,"ほぼ長方形","23.0","190","平成11年","軽量鉄骨造","住宅","住宅","北","市道",12.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
8,"宅地(土地と建物)","住宅地","31201","鳥取県","鳥取市","江津","鳥取","30分?60分",15000000,"","","130",,"ほぼ長方形","7.5","105","昭和57年","木造","住宅","住宅","東","道路",4.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
9,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","円護寺","鳥取","30分?60分",14000000,"180000","","250",56000,"ほぼ長方形","15.0","","","","","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
10,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","円護寺","鳥取","30分?60分",12000000,"160000","","250",47000,"ほぼ長方形","14.5","","","","","","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","31201","鳥取県","鳥取市","尾崎","鳥取","1H30?2H",1500000,"","","1300",,"不整形","27.0","35","平成9年","木造","事務所","倉庫","北西","市道",3.0,"都市計画区域外",,,"2020年第３四半期","",""
12,"宅地(土地と建物)","商業地","31201","鳥取県","鳥取市","片原","鳥取","15",18000000,"","","95",,"長方形","9.0","150","平成6年","ＲＣ","住宅","住宅","北西","県道",15.0,"近隣商業地域",80,300,"2020年第３四半期","",""
13,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","叶","鳥取","30分?60分",8600000,"37000","","770",11000,"長方形","19.0","","","","","住宅","北西","市道",3.0,"市街化調整区域",70,400,"2020年第３四半期","",""
14,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","叶","鳥取","30分?60分",9700000,"230000","","140",70000,"ほぼ長方形","10.5","","","","","住宅","北","市道",8.0,"工業地域",60,200,"2020年第３四半期","",""
15,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","叶","鳥取","30分?60分",11000000,"220000","","165",67000,"台形","5.5","","","","","住宅","北","市道",8.0,"工業地域",60,200,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","31201","鳥取県","鳥取市","賀露町","湖山","30分?60分",6100000,"89000","","220",27000,"ほぼ整形","12.5","","","","","住宅","北東","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
17,"農地","","31201","鳥取県","鳥取市","賀露町","","",100000,"","","140",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
18,"宅地(土地と建物)","住宅地","31201","鳥取県","鳥取市","賀露町北","湖山","30分?60分",5800000,"","","125",,"不整形","6.0","105","昭和29年","木造","住宅","住宅","北東","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
