"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","朝日町","豊栄","13",10000000,"160000","","200",50000,"ほぼ長方形","","","","","","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第３四半期","",""
2,"宅地(土地と建物)","住宅地","15101","新潟県","新潟市北区","彩野","早通","11",13000000,"","","190",,"長方形","12.5","120","平成18年","木造","住宅","住宅","北","市道",6.0,"第１種中高層住居専用地域",60,150,"2020年第３四半期","",""
3,"農地","","15101","新潟県","新潟市北区","内島見","","",600000,"","","1100",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","15101","新潟県","新潟市北区","太田","黒山","15",320000,"","","630",,"不整形","13.0","70","","木造","倉庫、その他","その他","南東","市道",5.3,"市街化調整区域",70,200,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","太田","豊栄","12",8300000,"180000","","155",53000,"ほぼ長方形","16.5","","","","","","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","太田","豊栄","11",8000000,"160000","","165",49000,"ほぼ長方形","10.5","","","","","住宅","東","市道",5.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","15101","新潟県","新潟市北区","大月","豊栄","1H?1H30",4700000,"","","810",,"不整形","15.7","160","昭和39年","木造","住宅","","北東","市道",7.7,"市街化調整区域",70,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","神谷内","新崎","1H?1H30",4000000,"17000","","770",5200,"ほぼ整形","24.0","","","","","事務所","北","市道",5.0,"市街化調整区域",60,200,"2020年第３四半期","",""
9,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","嘉山","豊栄","20",12000000,"120000","","330",36000,"ほぼ長方形","","","","","","住宅","南西","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第３四半期","",""
10,"宅地(土地)","住宅地","15101","新潟県","新潟市北区","嘉山","豊栄","24",5800000,"120000","","165",35000,"長方形","11.6","","","","","","南東","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第３四半期","",""
