"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","24201","三重県","津市","青葉台","久居","1H?1H30",11000000,"140000","","260",41000,"台形","12.0","","","","","その他","南西","道路",6.0,"市街化調整区域",60,200,"2020年第３四半期","",""
2,"宅地(土地)","住宅地","24201","三重県","津市","愛宕町","津","15",2000000,"37000","","175",11000,"ほぼ長方形","17.0","","","","","その他","東","市道",8.0,"第１種住居地域",60,200,"2020年第３四半期","","調停・競売等"
3,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町内多","津","1H?1H30",2000000,"","","320",,"台形","25.0","85","昭和57年","鉄骨造","倉庫","住宅","南","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","24201","三重県","津市","安濃町内多","津","1H?1H30",5000000,"35000","","470",11000,"ほぼ長方形","10.6","","","","","","北東","県道",7.8,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
5,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町内多","津","1H?1H30",5500000,"","","220",,"不整形","17.0","85","平成2年","木造","住宅","住宅","東","市道",4.5,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町今徳","津新町","1H30?2H",6000000,"","","350",,"ほぼ台形","18.0","105","平成15年","木造","住宅","住宅","北西","市道",5.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
7,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町今徳","津新町","1H?1H30",3300000,"","","740",,"不整形","","","","","","住宅","西","市道",3.5,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
8,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町清水","津新町","1H?1H30",4200000,"","","110",,"長方形","7.8","75","平成3年","木造","住宅","住宅","南西","市道",4.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
9,"宅地(土地)","商業地","24201","三重県","津市","安濃町曽根","津新町","1H?1H30",11000000,"86000","","400",26000,"ほぼ台形","18.0","","","","","住宅","北東","県道",12.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
10,"宅地(土地)","住宅地","24201","三重県","津市","安濃町曽根","津新町","1H?1H30",9000000,"150000","","200",45000,"ほぼ台形","14.5","","","","","住宅","南西","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町田端上野","津","1H30?2H",27000000,"","","220",,"長方形","12.0","100","昭和58年","木造","住宅","住宅","西","市道",7.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第３四半期","",""
12,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町田端上野","津","1H30?2H",4100000,"","","200",,"長方形","11.5","105","昭和60年","木造","住宅","その他","西","市道",7.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第３四半期","","調停・競売等"
13,"宅地(土地)","住宅地","24201","三重県","津市","あのつ台","一身田","30分?60分",10000000,"150000","","220",46000,"長方形","13.5","","","","","住宅","北西","市道",6.0,"第１種低層住居専用地域",60,100,"2020年第３四半期","",""
14,"宅地(土地)","住宅地","24201","三重県","津市","あのつ台","一身田","30分?60分",9900000,"140000","","230",42000,"不整形","15.5","","","","","住宅","北西","市道",12.0,"第１種低層住居専用地域",60,100,"2020年第３四半期","",""
15,"宅地(土地と建物)","住宅地","24201","三重県","津市","一志町井関","井関","5",700000,"","","600",,"ほぼ長方形","35.0","55","昭和49年","軽量鉄骨造","住宅","事務所","北西","県道",4.5,"都市計画区域外",,,"2020年第３四半期","",""
16,"宅地(土地と建物)","住宅地","24201","三重県","津市","一志町大仰","井関","16",1700000,"","","115",,"ほぼ長方形","8.0","95","昭和46年","木造","住宅","住宅","北","市道",4.0,"都市計画区域外",,,"2020年第３四半期","",""
17,"宅地(土地と建物)","住宅地","24201","三重県","津市","一志町高野","川合高岡","21",6200000,"","","290",,"正方形","16.5","70","昭和52年","木造","住宅","住宅","北","市道",6.0,"都市計画区域外",,,"2020年第３四半期","",""
18,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町高野","川合高岡","24",700000,"3500","","650",1100,"台形","25.0","","","","","","北東","市道",3.5,"都市計画区域外",,,"2020年第３四半期","",""
19,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町波瀬","井関","1H?1H30",260000,"3400","","250",1000,"台形","","","","","","","東","県道",3.5,"都市計画区域外",,,"2020年第３四半期","",""
20,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町波瀬","井関","1H?1H30",260000,"3500","","250",1100,"不整形","","","","","","","接面道路無","",,"都市計画区域外",,,"2020年第３四半期","",""
21,"林地","","24201","三重県","津市","一志町波瀬","","",23000,"","","4700",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
