"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","40101","福岡県","北九州市門司区","大字伊川","小森江","30分?60分",25000000,"44000","","1900",13000,"不整形","35.0","","","","","","北西","市道",6.5,"市街化調整区域",70,200,"2020年第３四半期","","関係者間取引"
2,"宅地(土地と建物)","住宅地","40101","福岡県","北九州市門司区","大字伊川","小森江","30分?60分",2900000,"","","300",,"ほぼ台形","18.0","165","昭和64年","木造","住宅","住宅","北西","市道",4.0,"市街化調整区域",70,200,"2020年第３四半期","","調停・競売等"
3,"宅地(土地)","住宅地","40101","福岡県","北九州市門司区","泉ケ丘","門司","24",5000000,"140000","","120",41000,"長方形","8.4","","","","","住宅","北西","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","40101","福岡県","北九州市門司区","片上町","小森江","18",20000000,"","","380",,"ほぼ長方形","20.0","280","平成6年","ＲＣ","共同住宅","","北","市道",4.3,"第１種住居地域",60,200,"2020年第３四半期","","関係者間取引"
5,"宅地(土地と建物)","住宅地","40101","福岡県","北九州市門司区","片上町","門司","18",500000,"","","110",,"ほぼ長方形","16.0","90","昭和32年","木造","住宅","住宅","東","市道",5.5,"第２種住居地域",60,200,"2020年第３四半期","",""
6,"宅地(土地)","住宅地","40101","福岡県","北九州市門司区","上本町","門司港","30分?60分",2300000,"55000","","140",17000,"ほぼ台形","10.0","","","","","","北西","県道",10.2,"第１種住居地域",60,200,"2020年第３四半期","",""
7,"中古マンション等","","40101","福岡県","北九州市門司区","上馬寄","門司","24",15000000,"","４ＬＤＫ","75",,"","","","平成10年","ＳＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第３四半期","未改装",""
8,"宅地(土地)","商業地","40101","福岡県","北九州市門司区","大字吉志","下曽根","30分?60分",4000000,"17000","","790",5000,"不整形","20.0","","","","","住宅","南東","県道",36.0,"市街化調整区域",70,200,"2020年第３四半期","",""
9,"宅地(土地と建物)","住宅地","40101","福岡県","北九州市門司区","吉志","門司","1H?1H30",23000000,"","","170",,"ほぼ整形","12.0","100","平成30年","木造","住宅","住宅","西","県道",36.0,"第１種住居地域",60,200,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","40101","福岡県","北九州市門司区","吉志新町","門司","1H?1H30",19000000,"","","220",,"長方形","13.0","120","平成16年","木造","住宅","住宅","南東","市道",6.0,"第１種低層住居専用地域",40,60,"2020年第３四半期","",""
