"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","赤松町","佐賀","30分?60分",13000000,"250000","","170",75000,"台形","11.4","","","","","住宅","北西","市道",16.0,"第１種住居地域",60,200,"2020年第３四半期","",""
2,"宅地(土地)","商業地","41201","佐賀県","佐賀市","伊勢町","佐賀","28",4500000,"300000","","50",92000,"長方形","11.0","","","","","","南","国道",15.5,"近隣商業地域",80,200,"2020年第３四半期","",""
3,"宅地(土地と建物)","商業地","41201","佐賀県","佐賀市","大財","佐賀","12",3000000,"","","50",,"長方形","5.8","80","昭和51年","木造","住宅、店舗","店舗","東","市道",3.7,"商業地域",80,400,"2020年第３四半期","",""
4,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","大財","佐賀","21",12000000,"","","290",,"長方形","20.0","65","昭和41年","木造","住宅","その他","北","市道",4.3,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","大財","佐賀","20",14000000,"210000","","230",63000,"ほぼ長方形","18.5","","","","","住宅","南東","市道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
6,"中古マンション等","","41201","佐賀県","佐賀市","大財","佐賀","16",8000000,"","３ＬＤＫ","70",,"","","","平成3年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第３四半期","未改装",""
7,"中古マンション等","","41201","佐賀県","佐賀市","鬼丸町","佐賀","30分?60分",20000000,"","３ＬＤＫ","80",,"","","","平成18年","ＲＣ","","住宅","","",,"第１種低層住居専用地域",60,200,"2020年第３四半期","改装済",""
8,"中古マンション等","","41201","佐賀県","佐賀市","開成","佐賀","30分?60分",17000000,"","３ＬＤＫ","70",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2020年第３四半期","改装済",""
9,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","嘉瀬町","佐賀","1H?1H30",5000000,"88000","","185",27000,"ほぼ正方形","11.0","","","","","住宅","東","市道",8.0,"市街化調整区域",,,"2020年第３四半期","",""
10,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","神園","佐賀","25",12000000,"","","180",,"長方形","11.0","110","昭和55年","木造","住宅","住宅","南","道路",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
11,"農地","","41201","佐賀県","佐賀市","川副町大字犬井道","","",2000000,"","","2500",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
12,"農地","","41201","佐賀県","佐賀市","川副町大字大詫間","","",2800000,"","","3300",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
13,"農地","","41201","佐賀県","佐賀市","川副町大字大詫間","","",5700000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
14,"農地","","41201","佐賀県","佐賀市","川副町大字大詫間","","",1800000,"","","3000",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
15,"農地","","41201","佐賀県","佐賀市","川副町大字鹿江","","",2700000,"","","3200",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","川副町大字小々森","佐賀","1H30?2H",610000,"20000","","100",6000,"ほぼ台形","9.5","","","","","その他","西","県道",5.5,"市街化調整区域",60,200,"2020年第３四半期","",""
17,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","川副町大字小々森","佐賀","1H30?2H",2500000,"20000","","410",6000,"ほぼ長方形","28.0","","","","","倉庫","東","市道",5.0,"市街化調整区域",60,200,"2020年第３四半期","",""
18,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","川副町大字小々森","佐賀","1H30?2H",400000,"23000","","60",6800,"長方形","5.5","","","","","","西","県道",4.0,"市街化調整区域",60,200,"2020年第３四半期","",""
19,"農地","","41201","佐賀県","佐賀市","川副町大字小々森","","",1600000,"","","2300",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
20,"農地","","41201","佐賀県","佐賀市","川副町大字南里","","",4000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
21,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","川副町大字西古賀","佐賀","1H?1H30",1500000,"","","270",,"台形","15.5","","","","住宅","住宅","南","市道",3.3,"市街化調整区域",60,100,"2020年第３四半期","",""
22,"農地","","41201","佐賀県","佐賀市","川副町大字福富","","",7900000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
23,"農地","","41201","佐賀県","佐賀市","川副町大字福富","","",8000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
24,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","北川副町","佐賀","1H?1H30",30000000,"100000","","1000",30000,"不整形","24.0","","","","","住宅","北","道路",6.0,"市街化調整区域",60,200,"2020年第３四半期","",""
25,"農地","","41201","佐賀県","佐賀市","北川副町","","",1500000,"","","1800",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
26,"宅地(土地と建物)","商業地","41201","佐賀県","佐賀市","木原","佐賀","30分?60分",21000000,"","","170",,"ほぼ台形","20.0","220","平成15年","鉄骨造","共同住宅、駐車場","住宅","東","県道",25.0,"準住居地域",60,200,"2020年第３四半期","",""
27,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H30?2H",2000000,"","","1100",,"ほぼ長方形","50.0m以上","65","昭和43年","木造","住宅","その他","東","道路",12.0,"市街化調整区域",60,100,"2020年第３四半期","",""
28,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H?1H30",7800000,"","","260",,"正方形","16.5","60","昭和45年","木造","住宅","住宅","東","市道",4.0,"市街化調整区域",60,100,"2020年第３四半期","",""
29,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H30?2H",32000000,"","","1500",,"ほぼ台形","30.0","","","","その他","","西","市道",11.0,"市街化調整区域",60,100,"2020年第３四半期","",""
30,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H30?2H",4500000,"20000","","760",5900,"不整形","4.5","","","","","住宅","西","市道",12.0,"市街化調整区域",60,100,"2020年第３四半期","",""
31,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H?1H30",480000,"23000","","70",7000,"不整形","0.8","","","","","","西","道路",,"市街化調整区域",60,100,"2020年第３四半期","",""
32,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H30?2H",4800000,"28000","","560",8600,"ほぼ長方形","","","","","","住宅","東","市道",5.0,"市街化調整区域",60,100,"2020年第３四半期","",""
33,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","金立町","佐賀","1H?1H30",9700000,"100000","","310",31000,"長方形","13.0","","","","","住宅","南","道路",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
34,"宅地(土地)","宅地見込地","41201","佐賀県","佐賀市","久保泉町","佐賀","1H30?2H",5800000,"10000","","1900",3000,"不整形","17.0","","","","","","北","県道",11.5,"市街化調整区域",60,100,"2020年第３四半期","",""
35,"農地","","41201","佐賀県","佐賀市","久保泉町","","",2100000,"","","450",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
36,"農地","","41201","佐賀県","佐賀市","久保泉町","","",13000000,"","","2200",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
37,"農地","","41201","佐賀県","佐賀市","久保泉町","","",1600000,"","","400",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
38,"農地","","41201","佐賀県","佐賀市","久保泉町","","",260000,"","","1300",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
39,"農地","","41201","佐賀県","佐賀市","久保泉町","","",860000,"","","4300",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
40,"農地","","41201","佐賀県","佐賀市","久保泉町","","",120000,"","","1300",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
41,"農地","","41201","佐賀県","佐賀市","久保田町大字江戸","","",1000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
42,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","久保田町大字新田","久保田(佐賀)","30分?60分",7400000,"170000","","145",51000,"ほぼ長方形","7.5","","","","","","南","市道",5.2,"市街化調整区域",60,100,"2020年第３四半期","",""
43,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","神野西","佐賀","20",30000000,"170000","","580",51000,"ほぼ長方形","27.0","","","","","","南","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
44,"宅地(土地と建物)","商業地","41201","佐賀県","佐賀市","神野西","佐賀","19",25000000,"","","220",,"ほぼ正方形","15.0","260","平成3年","ＲＣ","事務所","事務所","南","市道",16.0,"第１種住居地域",60,200,"2020年第３四半期","",""
45,"中古マンション等","","41201","佐賀県","佐賀市","神野西","佐賀","9",21000000,"","４ＬＤＫ","95",,"","","","平成16年","ＲＣ","住宅","","","",,"第１種住居地域",60,200,"2020年第３四半期","未改装",""
46,"中古マンション等","","41201","佐賀県","佐賀市","神野西","佐賀","6",24000000,"","３ＬＤＫ","75",,"","","","平成26年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第３四半期","未改装",""
47,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","巨勢町","佐賀","30分?60分",20000000,"","","150",,"ほぼ正方形","12.0","100","平成31年","木造","住宅","住宅","北西","市道",6.0,"準工業地域",60,200,"2020年第３四半期","",""
48,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","巨勢町","佐賀","30分?60分",15000000,"","","195",,"ほぼ長方形","11.5","110","昭和49年","木造","住宅","住宅","南西","私道",4.0,"準工業地域",60,200,"2020年第３四半期","",""
49,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","巨勢町","佐賀","30分?60分",23000000,"","","180",,"長方形","","110","令和2年","木造","住宅","","北東","市道",6.0,"準工業地域",60,200,"2020年第３四半期","",""
50,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","巨勢町","佐賀","30分?60分",30000000,"","","250",,"ほぼ長方形","6.4","95","平成31年","木造","住宅","住宅","北","市道",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
51,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","材木","佐賀","28",9000000,"100000","","280",32000,"不整形","21.7","","","","","その他","西","市道",4.0,"第１種住居地域",60,200,"2020年第３四半期","","私道を含む取引"
52,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","材木","佐賀","29",1000000,"","","110",,"ほぼ整形","","70","","木造","住宅","その他","東","私道",3.4,"第１種住居地域",60,200,"2020年第３四半期","",""
53,"中古マンション等","","41201","佐賀県","佐賀市","栄町","佐賀","6",6000000,"","２ＤＫ","40",,"","","","平成2年","ＳＲＣ","","事務所","","",,"商業地域",80,400,"2020年第３四半期","改装済",""
54,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","新栄東","佐賀","30分?60分",12000000,"190000","","220",57000,"ほぼ整形","8.0","","","","","住宅","南東","私道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
55,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","新郷本町","佐賀","1H?1H30",19000000,"","","145",,"不整形","10.0","105","令和2年","木造","住宅","住宅","南","市道",5.7,"第１種住居地域",60,200,"2020年第３四半期","",""
56,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","高木瀬西","佐賀","30分?60分",11000000,"140000","","250",43000,"長方形","9.0","","","","","","南","市道",4.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
57,"宅地(土地)","宅地見込地","41201","佐賀県","佐賀市","高木瀬町","佐賀","30分?60分",17000000,"25000","","2000㎡以上",7500,"ほぼ長方形","18.0","","","","","","接面道路無","",,"市街化調整区域",60,200,"2020年第３四半期","",""
58,"宅地(土地)","宅地見込地","41201","佐賀県","佐賀市","高木瀬町","佐賀","30分?60分",3300000,"25000","","430",7500,"ほぼ整形","","","","","","","接面道路無","",,"市街化調整区域",,,"2020年第３四半期","",""
59,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","高木瀬町","佐賀","30分?60分",32000000,"","","370",,"不整形","","105","令和2年","木造","住宅","住宅","北","市道",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
60,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","高木瀬町","佐賀","30分?60分",35000000,"","","280",,"ほぼ整形","17.0","130","令和2年","軽量鉄骨造","住宅","住宅","西","県道",14.0,"市街化調整区域",60,100,"2020年第３四半期","",""
61,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","高木瀬町","佐賀","30分?60分",42000000,"","","260",,"長方形","10.0","105","令和3年","木造","住宅","住宅","東","市道",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
62,"農地","","41201","佐賀県","佐賀市","高木瀬町","","",12000000,"","","2300",,"","","","","","","その他","","",,"",,,"2020年第３四半期","",""
63,"農地","","41201","佐賀県","佐賀市","高木瀬町","","",41000000,"","","3500",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
64,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","田代","佐賀","30分?60分",18000000,"110000","","530",34000,"不整形","14.0","","","","","住宅","西","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
65,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","田代","佐賀","30分?60分",23000000,"","","140",,"長方形","8.9","100","令和2年","木造","住宅","住宅","南","市道",7.5,"第１種住居地域",60,200,"2020年第３四半期","",""
66,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","田代","佐賀","30分?60分",23000000,"","","155",,"長方形","11.2","100","令和2年","木造","住宅","住宅","北","私道",5.0,"第１種住居地域",60,200,"2020年第３四半期","",""
67,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","田代","佐賀","30分?60分",8000000,"89000","","300",27000,"ほぼ整形","21.0","","","","","住宅","西","私道",4.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
68,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","多布施","佐賀","24",11000000,"130000","","270",40000,"長方形","14.0","","","","","住宅","東","道路",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
69,"宅地(土地と建物)","商業地","41201","佐賀県","佐賀市","唐人","佐賀","11",21000000,"","","160",,"ほぼ長方形","6.5","140","","","","店舗","西","県道",20.0,"商業地域",80,500,"2020年第３四半期","",""
70,"宅地(土地)","商業地","41201","佐賀県","佐賀市","唐人","佐賀","11",15000000,"400000","","125",120000,"不整形","16.0","","","","","店舗","南","市道",18.0,"商業地域",80,500,"2020年第３四半期","",""
71,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","長瀬町","佐賀","30分?60分",1500000,"160000","","30",49000,"ほぼ整形","14.9","","","","","その他","西","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
72,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","鍋島","佐賀","30分?60分",6000000,"","","195",,"ほぼ長方形","12.0","110","昭和60年","木造","住宅","","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
73,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","鍋島","佐賀","1H?1H30",18000000,"","","270",,"ほぼ正方形","15.8","120","昭和62年","軽量鉄骨造","住宅","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
74,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","30分?60分",600000,"50000","","40",15000,"ほぼ正方形","6.0","","","","","その他","北","市道",4.5,"第１種住居地域",60,200,"2020年第３四半期","",""
75,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","30分?60分",26000000,"","","260",,"長方形","21.5","120","平成27年","木造","住宅","住宅","東","市道",6.0,"市街化調整区域",60,100,"2020年第３四半期","","私道を含む取引"
76,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","30分?60分",9600000,"110000","","290",33000,"長方形","17.5","","","","","住宅","東","道路",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
77,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","30分?60分",11000000,"110000","","320",35000,"不整形","9.0","","","","","住宅","南東","区画街路",6.0,"市街化調整区域",,,"2020年第３四半期","",""
78,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","30分?60分",10000000,"110000","","300",35000,"ほぼ整形","25.0","","","","","住宅","西","市道",10.0,"市街化調整区域",60,100,"2020年第３四半期","",""
79,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","鍋島町","佐賀","1H?1H30",9600000,"110000","","290",33000,"ほぼ正方形","17.5","","","","","住宅","西","道路",6.0,"市街化調整区域",60,100,"2020年第３四半期","",""
80,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","鍋島町","鍋島","7",4500000,"","","180",,"台形","8.0","90","昭和63年","木造","住宅","住宅","西","私道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
81,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","西魚町","佐賀","30分?60分",6500000,"","","250",,"ほぼ長方形","","","","","","その他","北","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","私道を含む取引"
82,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","西田代","佐賀","30分?60分",8200000,"200000","","135",60000,"ほぼ長方形","10.0","","","","","住宅","北","私道",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
83,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","西田代","佐賀","30分?60分",23000000,"","","135",,"長方形","9.5","105","令和2年","木造","住宅","住宅","北","道路",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
84,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","西田代","佐賀","30分?60分",10000000,"220000","","155",67000,"長方形","9.0","","","","","住宅","南","道路",6.0,"第１種住居地域",60,200,"2020年第３四半期","",""
85,"宅地(土地と建物)","商業地","41201","佐賀県","佐賀市","西与賀町","佐賀","1H?1H30",18000000,"","","350",,"ほぼ長方形","14.0","145","昭和57年","木造","住宅","住宅","南","国道",14.5,"市街化調整区域",60,100,"2020年第３四半期","",""
86,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","西与賀町","佐賀","1H?1H30",7100000,"92000","","250",28000,"不整形","9.0","","","","","住宅","北","私道",6.0,"市街化調整区域",,,"2020年第３四半期","",""
87,"宅地(土地)","住宅地","41201","佐賀県","佐賀市","西与賀町","佐賀","1H?1H30",7700000,"100000","","250",31000,"長方形","10.0","","","","","住宅","南","市道",5.7,"市街化調整区域",60,100,"2020年第３四半期","",""
88,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","蓮池町","佐賀","1H?1H30",15000000,"","","730",,"長方形","24.0","130","昭和55年","木造","住宅","その他","東","市道",4.0,"市街化調整区域",60,200,"2020年第３四半期","",""
89,"農地","","41201","佐賀県","佐賀市","蓮池町","","",200000,"","","1100",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
90,"宅地(土地と建物)","住宅地","41201","佐賀県","佐賀市","東佐賀町","佐賀","30分?60分",1500000,"","","55",,"長方形","7.0","60","昭和59年","木造","住宅","住宅","東","私道",4.0,"第１種住居地域",60,200,"2020年第３四半期","",""
