"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","商業地","02201","青森県","青森市","青柳","青森","24",18000000,"","","230",,"不整形","7.0","145","昭和54年","木造","住宅","住宅","南","市道",25.0,"近隣商業地域",80,200,"2020年第３四半期","",""
2,"宅地(土地)","商業地","02201","青森県","青森市","青柳","青森","24",27000000,"250000","","360",75000,"長方形","29.0","","","","","その他","西","市道",25.0,"近隣商業地域",80,200,"2020年第３四半期","",""
3,"宅地(土地と建物)","住宅地","02201","青森県","青森市","赤坂","小柳(青森)","30分?60分",9800000,"","","290",,"正方形","17.0","125","昭和61年","木造","住宅","住宅","南西","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
4,"宅地(土地)","住宅地","02201","青森県","青森市","赤坂","小柳(青森)","30分?60分",1100000,"5000","","740",1500,"不整形","22.5","","","","","","北西","市道",9.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
5,"宅地(土地)","住宅地","02201","青森県","青森市","赤坂","小柳(青森)","30分?60分",6500000,"57000","","380",17000,"ほぼ長方形","22.0","","","","","","南西","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
6,"宅地(土地と建物)","住宅地","02201","青森県","青森市","赤坂","小柳(青森)","30分?60分",5200000,"","","270",,"ほぼ正方形","17.0","115","昭和60年","木造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
7,"宅地(土地)","住宅地","02201","青森県","青森市","旭町","青森","30分?60分",6500000,"130000","","165",39000,"ほぼ長方形","10.0","","","","","住宅","西","市道",6.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
8,"宅地(土地)","住宅地","02201","青森県","青森市","旭町","青森","21",19000000,"60000","","1000",18000,"不整形","","","","","","住宅","東","市道",8.0,"近隣商業地域",80,200,"2020年第３四半期","",""
9,"林地","","02201","青森県","青森市","大字飛鳥","","",100000,"","","240",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
10,"林地","","02201","青森県","青森市","大字飛鳥","","",170000,"","","1700",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
11,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字油川","油川","24",4100000,"","","790",,"不整形","45.0","210","昭和55年","鉄骨造","事務所、倉庫","その他","北東","市道",6.5,"準工業地域",60,200,"2020年第３四半期","","調停・競売等"
12,"農地","","02201","青森県","青森市","大字荒川","","",100000,"","","360",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
13,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","4",17000000,"150000","","380",46000,"長方形","","","","","","住宅","西","市道",12.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
14,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字石江","新青森","19",3500000,"","","200",,"長方形","10.5","175","昭和45年","木造","住宅、その他","その他","南西","市道",7.5,"第１種住居地域",60,200,"2020年第３四半期","",""
15,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","13",4400000,"98000","","150",30000,"ほぼ長方形","14.5","","","","","住宅","南","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
16,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","9",35000000,"130000","","910",39000,"ほぼ整形","50.0m以上","","","","","住宅","西","市道",8.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
17,"宅地(土地)","工業地","02201","青森県","青森市","大字石江","新青森","9",120000000,"180000","","2000㎡以上",56000,"ほぼ長方形","50.0m以上","","","","","店舗","北","国道",32.5,"準工業地域",60,200,"2020年第３四半期","",""
18,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","11",6500000,"91000","","240",27000,"ほぼ長方形","16.5","","","","","住宅","北東","市道",5.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
19,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字石江","新青森","3",23000000,"","","340",,"ほぼ長方形","15.0","150","平成17年","木造","住宅","住宅","西","市道",12.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
20,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","8",7400000,"130000","","180",41000,"ほぼ長方形","14.5","","","","","住宅","南東","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
21,"宅地(土地)","住宅地","02201","青森県","青森市","大字石江","新青森","6",18000000,"160000","","360",48000,"ほぼ長方形","18.0","","","","","その他","東","市道",5.5,"第１種住居地域",60,200,"2020年第３四半期","",""
22,"宅地(土地)","住宅地","02201","青森県","青森市","石江","新青森","11",11000000,"200000","","175",60000,"ほぼ台形","13.5","","","","","住宅","南","市道",8.0,"第１種低層住居専用地域",60,150,"2020年第３四半期","",""
23,"宅地(土地と建物)","住宅地","02201","青森県","青森市","石江","新青森","7",17000000,"","","200",,"長方形","12.0","120","平成26年","木造","住宅","住宅","北","市道",22.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","","調停・競売等"
24,"宅地(土地と建物)","住宅地","02201","青森県","青森市","石江","新青森","6",40000000,"","","165",,"長方形","11.0","115","令和2年","軽量鉄骨造","住宅","住宅","南","市道",6.5,"第１種低層住居専用地域",60,150,"2020年第３四半期","",""
25,"林地","","02201","青森県","青森市","大字内真部","","",70000,"","","1200",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
26,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",2800000,"","","65",,"不整形","15.5","70","昭和51年","木造","住宅","住宅","南西","市道",30.0,"第１種低層住居専用地域",60,150,"2020年第３四半期","",""
27,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",21000000,"","","115",,"ほぼ長方形","9.0","80","令和2年","木造","住宅","住宅","南東","私道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
28,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",23000000,"","","165",,"長方形","10.0","90","令和2年","木造","住宅","住宅","北","市道",8.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
29,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",11000000,"","","260",,"ほぼ長方形","11.0","170","昭和51年","ＳＲＣ","住宅、駐車場","住宅","東","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
30,"宅地(土地)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",11000000,"120000","","310",37000,"ほぼ台形","9.5","","","","","住宅","南西","市道",6.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
31,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",30000000,"","","145",,"ほぼ長方形","17.0","100","令和2年","木造","住宅","住宅","北","市道",7.5,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
32,"宅地(土地)","住宅地","02201","青森県","青森市","大字大野","青森","30分?60分",21000000,"170000","","420",50000,"ほぼ長方形","32.0","","","","","住宅","北西","市道",8.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
33,"宅地(土地)","住宅地","02201","青森県","青森市","沖館","青森","25",4500000,"90000","","165",27000,"ほぼ正方形","13.0","","","","","住宅","北西","私道",6.5,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
34,"宅地(土地)","住宅地","02201","青森県","青森市","大字奥内","奥内","13",520000,"9900","","175",3000,"ほぼ整形","4.5","","","","","住宅","東","市道",3.5,"市街化調整区域",70,200,"2020年第３四半期","",""
35,"宅地(土地)","住宅地","02201","青森県","青森市","奥野","筒井(青森)","15",9500000,"150000","","200",47000,"ほぼ正方形","12.0","","","","","住宅","西","市道",5.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
36,"林地","","02201","青森県","青森市","大字小畑沢","","",200000,"","","280",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
37,"林地","","02201","青森県","青森市","大字小畑沢","","",1500000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
38,"宅地(土地)","住宅地","02201","青森県","青森市","勝田","青森","30分?60分",13000000,"210000","","200",64000,"長方形","10.5","","","","","住宅","北","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
39,"宅地(土地と建物)","住宅地","02201","青森県","青森市","勝田","青森","30分?60分",14000000,"","","340",,"長方形","13.5","320","昭和47年","鉄骨造","倉庫","その他","東","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
40,"宅地(土地)","住宅地","02201","青森県","青森市","勝田","青森","30分?60分",28000000,"220000","","420",67000,"長方形","15.0","","","","","住宅","南","市道",8.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
41,"宅地(土地と建物)","住宅地","02201","青森県","青森市","勝田","青森","30分?60分",16000000,"","","310",,"長方形","11.0","290","平成5年","木造","住宅、共同住宅","その他","南","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第３四半期","",""
42,"中古マンション等","","02201","青森県","青森市","桂木","青森","30分?60分",6500000,"","２ＬＤＫ","60",,"","","","平成4年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2020年第３四半期","未改装",""
43,"宅地(土地)","住宅地","02201","青森県","青森市","金沢","青森","26",7000000,"140000","","165",42000,"ほぼ正方形","13.0","","","","","その他","東","市道",6.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
44,"宅地(土地)","住宅地","02201","青森県","青森市","久須志","青森","13",4000000,"71000","","185",22000,"ほぼ長方形","9.5","","","","","その他","北","市道",5.5,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
45,"宅地(土地)","住宅地","02201","青森県","青森市","久須志","青森","20",5000000,"120000","","145",35000,"ほぼ長方形","9.0","","","","","住宅","北東","市道",5.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
46,"宅地(土地)","住宅地","02201","青森県","青森市","久須志","青森","28",7500000,"120000","","200",37000,"ほぼ長方形","10.0","","","","","住宅","西","市道",5.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
47,"農地","","02201","青森県","青森市","大字桑原","","",5000000,"","","4200",,"","","","","","","","","",,"",,,"2020年第３四半期","",""
48,"宅地(土地と建物)","商業地","02201","青森県","青森市","けやき","小柳(青森)","13",22000000,"","","420",,"ほぼ長方形","24.0","460","昭和54年","鉄骨造","事務所、店舗","事務所","北","国道",40.0,"準住居地域",60,200,"2020年第３四半期","",""
49,"宅地(土地)","住宅地","02201","青森県","青森市","けやき","小柳(青森)","10",23000000,"120000","","620",37000,"ほぼ長方形","19.5","","","","","その他","南西","市道",9.0,"第１種低層住居専用地域",50,80,"2020年第３四半期","",""
50,"宅地(土地と建物)","住宅地","02201","青森県","青森市","大字合子沢","筒井(青森)","1H?1H30",2500000,"","","300",,"ほぼ長方形","15.5","95","昭和54年","木造","住宅","住宅","南東","市道",4.0,"市街化調整区域",70,200,"2020年第３四半期","",""
51,"宅地(土地と建物)","住宅地","02201","青森県","青森市","幸畑","筒井(青森)","30分?60分",13000000,"","","260",,"ほぼ台形","23.0","120","平成15年","木造","住宅","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第３四半期","",""
