"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部大野","岐阜","20",15000000,"130000","","380",41000,"ほぼ長方形","10.0","","","","","","東","市道",8.0,"第１種住居地域",60,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部大野","岐阜","21",4000000,"190000","","70",57000,"長方形","5.6","","","","","","南","市道",4.6,"第１種住居地域",60,200,"2020年第４四半期","",""
3,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部大野","岐阜","23",23000000,"200000","","380",61000,"ほぼ長方形","13.7","","","","","","東","市道",8.0,"第１種住居地域",60,200,"2020年第４四半期","",""
4,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部大野","岐阜","20",13000000,"190000","","220",59000,"ほぼ長方形","16.7","","","","","その他","北西","市道",3.3,"第１種住居地域",60,200,"2020年第４四半期","",""
5,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部新所","岐阜","30分?60分",34000000,"","","180",,"長方形","7.0","125","平成31年","木造","住宅","住宅","南","市道",5.0,"商業地域",80,400,"2020年第４四半期","",""
6,"宅地(土地)","宅地見込地","21201","岐阜県","岐阜市","茜部新所","岐阜","30分?60分",46000000,"110000","","1300",35000,"長方形","27.0","","","","","","東","市道",11.0,"第１種住居地域",60,200,"2020年第４四半期","",""
7,"宅地(土地と建物)","商業地","21201","岐阜県","岐阜市","茜部神清寺","岐阜","30分?60分",170000000,"","","660",,"長方形","21.0","","令和3年","","","住宅","西","県道",17.0,"準住居地域",60,200,"2020年第４四半期","",""
8,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","茜部中島","岐阜","30分?60分",14000000,"180000","","260",55000,"長方形","12.6","","","","","","南","市道",5.6,"第１種住居地域",60,200,"2020年第４四半期","",""
9,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部菱野","岐阜","30分?60分",50000000,"","","175",,"長方形","11.7","135","令和3年","木造","住宅","住宅","北","道路",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
10,"中古マンション等","","21201","岐阜県","岐阜市","茜部菱野","岐阜","30分?60分",12000000,"","３ＬＤＫ","70",,"","","","平成5年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","改装済",""
11,"中古マンション等","","21201","岐阜県","岐阜市","茜部菱野","岐阜","30分?60分",22000000,"","３ＬＤＫ","85",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
12,"中古マンション等","","21201","岐阜県","岐阜市","茜部菱野","岐阜","30分?60分",21000000,"","４ＬＤＫ","80",,"","","","平成25年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,200,"2020年第４四半期","未改装",""
13,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部本郷","岐阜","30分?60分",26000000,"","","300",,"不整形","3.7","150","平成17年","木造","住宅","住宅","北","市道",5.6,"第１種住居地域",60,200,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","茜部本郷","岐阜","25",4400000,"","","440",,"不整形","26.0","75","昭和39年","木造","事務所、その他","倉庫","北","市道",3.5,"第１種住居地域",60,200,"2020年第４四半期","",""
15,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見","岐阜","2H?",500000,"","","380",,"ほぼ台形","24.0","140","昭和53年","木造","住宅","その他","北西","私道",3.0,"市街化調整区域",60,200,"2020年第４四半期","",""
16,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見影山","岐阜","2H?",2000000,"","","165",,"ほぼ正方形","12.0","90","昭和53年","軽量鉄骨造","住宅","住宅","東","市道",5.0,"市街化調整区域",60,200,"2020年第４四半期","",""
17,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見大般若","岐阜","2H?",19000000,"","","300",,"ほぼ長方形","12.5","","","","","","南","市道",6.7,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
18,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見中野畑","岐阜","2H?",1200000,"","","150",,"長方形","9.0","80","昭和47年","木造","住宅","その他","東","市道",5.5,"第１種住居地域",60,200,"2020年第４四半期","",""
19,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","芥見東山","岐阜","2H?",6000000,"53000","","370",16000,"不整形","8.0","","","","","その他","南東","道路",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
20,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","芥見南山","岐阜","2H?",1900000,"","","105",,"ほぼ長方形","8.0","75","昭和60年","木造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
21,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","曙町","岐阜","21",46000000,"","","550",,"ほぼ長方形","27.0","175","平成22年","鉄骨造","住宅","その他","北","市道",6.4,"第２種住居地域",60,200,"2020年第４四半期","",""
22,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","天池","岐阜","1H?1H30",4100000,"","","110",,"不整形","13.6","80","昭和61年","木造","住宅","住宅","南西","市道",5.0,"第１種住居地域",60,200,"2020年第４四半期","",""
23,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","1H30?2H",6500000,"95000","","230",29000,"不整形","13.0","","","","","住宅","西","県道",7.1,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
24,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","1H30?2H",23000000,"","","200",,"ほぼ長方形","14.8","120","平成30年","木造","住宅","住宅","東","市道",5.4,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
25,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","1H30?2H",43000000,"","","900",,"長方形","17.0","360","平成15年","木造","共同住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
26,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","粟野西","岐阜","2H?",6400000,"34000","","620",10000,"ほぼ長方形","18.0","","","","","","東","市道",5.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
27,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","粟野東","岐阜","1H30?2H",20000000,"110000","","580",34000,"不整形","10.5","","","","","その他","東","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
28,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","粟野東","岐阜","1H30?2H",1300000,"82000","","50",25000,"長方形","5.4","","","","","その他","西","市道",4.0,"第２種住居地域",60,200,"2020年第４四半期","",""
29,"宅地(土地と建物)","商業地","21201","岐阜県","岐阜市","粟野東","岐阜","1H30?2H",10000000,"","","220",,"ほぼ長方形","14.0","240","昭和58年","鉄骨造","共同住宅、店舗","住宅","西","市道",13.0,"第２種住居地域",60,200,"2020年第４四半期","",""
30,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","庵町","岐阜","30分?60分",6000000,"110000","","180",34000,"不整形","6.0","","","","","住宅","西","市道",5.5,"準工業地域",60,200,"2020年第４四半期","",""
31,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","池田町","岐阜","26",20000000,"230000","","280",70000,"台形","19.1","","","","","その他","北西","市道",8.0,"第２種住居地域",60,300,"2020年第４四半期","",""
32,"宅地(土地と建物)","住宅地","21201","岐阜県","岐阜市","石谷","岐阜","1H30?2H",30000000,"","","310",,"ほぼ長方形","17.0","210","平成16年","軽量鉄骨造","共同住宅","住宅","南東","市道",6.1,"市街化調整区域",60,200,"2020年第４四半期","",""
33,"宅地(土地)","住宅地","21201","岐阜県","岐阜市","石切町","岐阜","24",7900000,"190000","","140",57000,"長方形","6.3","","","","","その他","西","市道",4.0,"準工業地域",60,200,"2020年第４四半期","",""
