"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","16201","富山県","富山市","綾田町","稲荷町(富山)","6",6800000,"90000","","250",27000,"長方形","6.0","","","","","その他","北西","県道",6.5,"第１種住居地域",60,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","16201","富山県","富山市","綾田町","新庄田中","9",7800000,"150000","","170",46000,"ほぼ長方形","10.6","","","","","住宅","南","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
3,"宅地(土地と建物)","住宅地","16201","富山県","富山市","赤田","上堀","9",18000000,"","","280",,"不整形","15.0","185","昭和54年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
4,"宅地(土地)","宅地見込地","16201","富山県","富山市","赤田","上堀","11",10000000,"60000","","560",18000,"長方形","7.3","","","","","","南西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
5,"宅地(土地)","宅地見込地","16201","富山県","富山市","赤田","上堀","11",13000000,"80000","","560",24000,"長方形","7.3","","","","","","北東","市道",5.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
6,"宅地(土地)","住宅地","16201","富山県","富山市","秋吉","大泉(富山)","19",26000000,"160000","","530",49000,"長方形","34.0","","","","","","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
7,"宅地(土地)","住宅地","16201","富山県","富山市","悪王寺","開発","30分?60分",4900000,"14000","","1100",4300,"不整形","50.0m以上","","","","","","南","道路",2.8,"市街化調整区域",60,200,"2020年第４四半期","",""
8,"宅地(土地)","住宅地","16201","富山県","富山市","荒川","東新庄","13",2000000,"92000","","70",28000,"長方形","16.5","","","","","その他","東","県道",8.2,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
9,"宅地(土地)","住宅地","16201","富山県","富山市","荒川","東新庄","8",9300000,"110000","","290",32000,"ほぼ整形","18.5","","","","","","北東","市道",5.2,"第１種住居地域",60,200,"2020年第４四半期","",""
10,"宅地(土地と建物)","住宅地","16201","富山県","富山市","新屋","東富山","24",6000000,"","","500",,"台形","22.7","125","平成6年","木造","店舗","店舗","南西","市道",,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2020年第４四半期","",""
