"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","21",22000000,"340000","","210",100000,"ほぼ長方形","10.3","","","","","その他","北","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","18",16000000,"330000","","155",100000,"ほぼ台形","11.3","","","","","住宅","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
3,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","出水","新水前寺","18",16000000,"340000","","155",100000,"ほぼ整形","11.2","","","","","住宅","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
4,"中古マンション等","","43101","熊本県","熊本市中央区","出水","新水前寺","15",17000000,"","４ＬＤＫ","70",,"","","","平成9年","","","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","未改装",""
5,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","出水","南熊本","28",15000000,"","","220",,"ほぼ長方形","13.0","150","平成10年","木造","住宅、駐車場","住宅","北","市道",6.0,"第１種低層住居専用地域",40,80,"2020年第４四半期","",""
6,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","出水","南熊本","16",21000000,"","","240",,"ほぼ台形","13.5","80","昭和40年","木造","住宅","住宅","南","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
7,"中古マンション等","","43101","熊本県","熊本市中央区","大江","新水前寺","9",24000000,"","３ＬＤＫ","70",,"","","","平成25年","ＲＣ","","住宅","","",,"",,,"2020年第４四半期","未改装",""
8,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","19",42000000,"","３ＬＤＫ","85",,"","","","","","","住宅","","",,"第２種中高層住居専用地域",60,200,"2020年第４四半期","改装済",""
9,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","16",97000000,"","３ＬＤＫ","130",,"","","","平成28年","ＲＣ","","住宅","","",,"",,,"2020年第４四半期","改装済",""
10,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","19",36000000,"","４ＬＤＫ","105",,"","","","平成30年","ＲＣ","","","","",,"近隣商業地域",80,300,"2020年第４四半期","未改装",""
11,"中古マンション等","","43101","熊本県","熊本市中央区","大江","水前寺","14",24000000,"","３ＬＤＫ","80",,"","","","平成19年","ＲＣ","","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","未改装",""
12,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","大江本町","新水前寺","6",91000000,"","","670",,"ほぼ長方形","36.0","690","平成7年","木造","共同住宅","住宅","南西","市道",6.0,"第２種住居地域",60,200,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","43101","熊本県","熊本市中央区","帯山","新水前寺","30分?60分",28000000,"280000","","330",84000,"ほぼ台形","31.0","","","","","","南東","市道",4.0,"第１種中高層住居専用地域",60,150,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","帯山","水前寺","30分?60分",32000000,"","","175",,"不整形","8.0","105","令和2年","木造","住宅","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,150,"2020年第４四半期","",""
15,"宅地(土地と建物)","住宅地","43101","熊本県","熊本市中央区","帯山","水前寺","30分?60分",26000000,"","","135",,"袋地等","3.0","110","令和2年","木造","住宅","住宅","南","市道",4.0,"準住居地域",60,200,"2020年第４四半期","",""
