"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","27102","大阪府","大阪市都島区","内代町","野江内代","5",87000000,"1000000","","270",320000,"長方形","14.0","","","","","その他","南","市道",6.0,"第１種住居地域",80,300,"2020年第４四半期","",""
2,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","内代町","野江内代","9",39000000,"","","50",,"ほぼ整形","4.0","100","令和3年","木造","住宅","住宅","南","市道",6.0,"第１種住居地域",80,200,"2020年第４四半期","",""
3,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","内代町","野江内代","10",47000000,"","","165",,"ほぼ長方形","7.2","65","昭和32年","木造","住宅","住宅","南","市道",6.0,"第１種住居地域",80,300,"2020年第４四半期","",""
4,"中古マンション等","","27102","大阪府","大阪市都島区","片町","京橋(大阪)","2",19000000,"","１Ｋ","30",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
5,"中古マンション等","","27102","大阪府","大阪市都島区","片町","京橋(大阪)","2",19000000,"","１Ｋ","30",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
6,"中古マンション等","","27102","大阪府","大阪市都島区","片町","京橋(大阪)","2",20000000,"","１Ｋ","30",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
7,"宅地(土地)","商業地","27102","大阪府","大阪市都島区","毛馬町","城北公園通","10",200000000,"940000","","700",290000,"ほぼ台形","34.5","","","","","その他","南東","市道",25.0,"近隣商業地域",80,300,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","毛馬町","城北公園通","15",10000000,"","","45",,"ほぼ長方形","7.0","60","昭和53年","ＲＣ","住宅、店舗","その他","南西","市道",7.0,"第１種住居地域",80,200,"2020年第４四半期","","調停・競売等"
9,"宅地(土地)","住宅地","27102","大阪府","大阪市都島区","毛馬町","城北公園通","11",35000000,"780000","","150",230000,"ほぼ整形","7.5","","","","","その他","南西","市道",8.0,"第１種住居地域",80,200,"2020年第４四半期","",""
10,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","城北公園通","12",14000000,"","３ＬＤＫ","70",,"","","","昭和54年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第４四半期","改装済",""
11,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","都島","20",32000000,"","３ＬＤＫ","75",,"","","","平成11年","ＳＲＣ","住宅","","","",,"第２種中高層住居専用地域",60,200,"2020年第４四半期","改装済",""
12,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","都島","20",36000000,"","４ＬＤＫ","85",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"第２種中高層住居専用地域",60,200,"2020年第４四半期","未改装",""
13,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","善源寺町","都島","6",47000000,"","","60",,"長方形","4.6","105","令和2年","木造","住宅","住宅","北西","市道",5.5,"第１種住居地域",80,200,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","善源寺町","都島","4",35000000,"","","55",,"長方形","4.3","125","昭和64年","鉄骨造","共同住宅","住宅","南西","市道",8.0,"第１種住居地域",80,200,"2020年第４四半期","",""
15,"中古マンション等","","27102","大阪府","大阪市都島区","善源寺町","都島","7",39000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
16,"中古マンション等","","27102","大阪府","大阪市都島区","善源寺町","都島","5",35000000,"","３ＬＤＫ","75",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
17,"中古マンション等","","27102","大阪府","大阪市都島区","善源寺町","都島","6",39000000,"","２ＬＤＫ","60",,"","","","平成24年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
18,"中古マンション等","","27102","大阪府","大阪市都島区","善源寺町","都島","7",41000000,"","３ＬＤＫ","70",,"","","","平成18年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","改装済",""
19,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","大東町","城北公園通","6",28000000,"","","260",,"長方形","11.1","","","","","住宅","南東","市道",8.0,"第１種住居地域",80,200,"2020年第４四半期","",""
20,"宅地(土地)","住宅地","27102","大阪府","大阪市都島区","大東町","城北公園通","6",28000000,"690000","","135",210000,"ほぼ長方形","6.6","","","","","住宅","南","市道",8.0,"第１種住居地域",80,200,"2020年第４四半期","",""
21,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","高倉町","城北公園通","11",14000000,"","","50",,"長方形","4.3","65","","木造","住宅","その他","東","市道",11.0,"近隣商業地域",80,300,"2020年第４四半期","",""
22,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","高倉町","城北公園通","7",45000000,"","","70",,"長方形","5.5","110","令和3年","木造","住宅","住宅","東","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
23,"中古マンション等","","27102","大阪府","大阪市都島区","高倉町","都島","9",16000000,"","１ＤＫ","55",,"","","","昭和46年","ＲＣ","住宅","住宅","","",,"準住居地域",80,300,"2020年第４四半期","改装済",""
24,"中古マンション等","","27102","大阪府","大阪市都島区","高倉町","都島","9",6100000,"","３ＤＫ","55",,"","","","昭和46年","ＲＣ","住宅","住宅","","",,"準住居地域",80,300,"2020年第４四半期","未改装",""
25,"中古マンション等","","27102","大阪府","大阪市都島区","高倉町","都島","9",13000000,"","２ＬＤＫ","55",,"","","","昭和46年","ＲＣ","住宅","","","",,"準住居地域",80,300,"2020年第４四半期","",""
26,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","友渕町","都島","9",67000000,"","","85",,"ほぼ長方形","5.6","135","令和2年","木造","住宅、駐車場","住宅","南西","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
