"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","11",42000000,"290000","","480",86000,"ほぼ長方形","","","","","","住宅","南西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","9",31000000,"250000","","410",75000,"ほぼ長方形","11.7","","","","","住宅","南","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
3,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","12",12000000,"240000","","160",72000,"ほぼ長方形","","","","","","住宅","南西","私道",4.9,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
4,"宅地(土地と建物)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","12",10000000,"","","120",,"ほぼ台形","17.0","120","平成11年","鉄骨造","住宅","店舗","北東","国道",40.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","","調停・競売等"
5,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","12",12000000,"310000","","130",94000,"ほぼ長方形","15.0","","","","","住宅","南西","私道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
6,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","20",2000000,"30000","","220",9000,"ほぼ正方形","14.1","","","","","住宅","南","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
7,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉","朝倉(ＪＲ)","30分?60分",12000000,"230000","","165",70000,"ほぼ長方形","16.0","","","","","住宅","西","市道",6.4,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","39201","高知県","高知市","朝倉西町","朝倉(ＪＲ)","21",25000000,"","","130",,"ほぼ台形","12.5","105","平成27年","木造","住宅","住宅","南西","市道",5.3,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
9,"宅地(土地と建物)","商業地","39201","高知県","高知市","朝倉東町","朝倉(ＪＲ)","16",31000000,"","","175",,"ほぼ長方形","15.7","260","平成3年","鉄骨造","共同住宅、店舗","住宅","北西","市道",15.0,"",,,"2020年第４四半期","",""
10,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","9",10000000,"240000","","145",71000,"不整形","16.1","","","","","その他","北","市道",4.1,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
11,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","8",4800000,"180000","","90",55000,"不整形","","","","","","その他","北","市道",4.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
12,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","9",8100000,"230000","","115",71000,"不整形","10.2","","","","","その他","北","市道",3.7,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","9",8900000,"230000","","125",70000,"台形","11.0","","","","","その他","北","市道",3.6,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
14,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","12",4900000,"200000","","80",61000,"ほぼ長方形","","","","","","その他","南東","私道",,"",,,"2020年第４四半期","",""
15,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","14",6800000,"120000","","180",38000,"ほぼ長方形","","","","","","住宅","南東","私道",2.6,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
16,"宅地(土地)","住宅地","39201","高知県","高知市","朝倉本町","朝倉(ＪＲ)","11",18000000,"280000","","210",84000,"ほぼ長方形","12.0","","","","","住宅","東","市道",3.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
