"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","12101","千葉県","千葉市中央区","青葉町","千葉寺","6",26000000,"","２ＬＤＫ","60",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","",""
2,"中古マンション等","","12101","千葉県","千葉市中央区","市場町","本千葉","5",33000000,"","３ＬＤＫ","60",,"","","","平成30年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
3,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","稲荷町","蘇我","11",41000000,"640000","","210",190000,"長方形","12.5","","","","","その他","北","市道",12.0,"第２種住居地域",60,200,"2020年第４四半期","","隣地の購入"
4,"宅地(土地)","商業地","12101","千葉県","千葉市中央区","今井","蘇我","3",31000000,"620000","","165",190000,"ほぼ長方形","10.5","","","","","その他","北東","市道",5.0,"商業地域",80,400,"2020年第４四半期","",""
5,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","今井町","蘇我","16",9000000,"170000","","180",51000,"ほぼ長方形","11.0","","","","","住宅","西","市道",2.5,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
6,"宅地(土地)","商業地","12101","千葉県","千葉市中央区","院内","千葉","11",77000000,"1100000","","240",320000,"正方形","19.0","","","","","その他","北","市道",8.0,"商業地域",80,400,"2020年第４四半期","",""
7,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","院内","東千葉","7",3800000,"","","110",,"不整形","12.0","55","昭和51年","木造","住宅","住宅","接面道路無","",,"第１種住居地域",60,200,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","院内","東千葉","7",5700000,"","","110",,"ほぼ長方形","10.0","100","昭和52年","木造","住宅","住宅","北","私道",2.0,"第１種住居地域",60,200,"2020年第４四半期","",""
9,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","大森町","大森台","6",34000000,"","","125",,"長方形","8.3","105","令和2年","木造","住宅","住宅","北西","市道",9.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
10,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","大森町","大森台","11",9700000,"","","270",,"長方形","","100","平成11年","木造","住宅","住宅","南東","私道",4.0,"第１種低層住居専用地域",60,150,"2020年第４四半期","","私道を含む取引"
11,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","大森町","大森台","10",12000000,"200000","","195",62000,"不整形","","","","","","","東","市道",5.6,"第１種低層住居専用地域",60,150,"2020年第４四半期","",""
12,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","大森町","蘇我","20",30000000,"","","430",,"台形","18.0","410","昭和49年","鉄骨造","事務所、作業場、倉庫","倉庫","北","市道",7.5,"第１種住居地域",60,200,"2020年第４四半期","",""
13,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","大森町","蘇我","20",20000000,"","","540",,"不整形","7.3","210","昭和55年","鉄骨造","事務所、倉庫","事務所","北","市道",7.5,"第１種住居地域",60,200,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","生実町","学園前(千葉)","6",46000000,"","","155",,"ほぼ正方形","12.8","","","","","","南","私道",5.0,"",,,"2020年第４四半期","",""
15,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","生実町","蘇我","30分?60分",2500000,"","","60",,"ほぼ長方形","9.3","45","昭和47年","木造","住宅","住宅","西","市道",,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
16,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","春日","千葉","11",180000000,"1000000","","560",310000,"長方形","19.4","","","","","その他","北東","市道",8.1,"第１種住居地域",60,200,"2020年第４四半期","",""
17,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","葛城","本千葉","18",13000000,"","","250",,"ほぼ整形","28.0","90","昭和44年","木造","住宅","住宅","南西","市道",2.8,"第１種中高層住居専用地域",60,200,"2020年第４四半期","","私道を含む取引"
18,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","要町","東千葉","0",280000000,"","","710",,"不整形","12.0","2000㎡以上","平成3年","ＳＲＣ","共同住宅、事務所、駐車場","事務所","南東","市道",27.0,"商業地域",80,400,"2020年第４四半期","",""
19,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","川戸町","千葉","1H30?2H",4000000,"","","160",,"台形","13.5","90","昭和53年","木造","住宅","住宅","南","私道",4.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
20,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","栄町","千葉","6",70000000,"","","250",,"長方形","11.0","820","昭和46年","ＲＣ","店舗、その他","店舗","北","市道",11.0,"商業地域",80,400,"2020年第４四半期","",""
21,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","寒川町","千葉寺","14",71000000,"230000","","1000",70000,"不整形","8.0","","","","","住宅","南","市道",6.7,"第１種住居地域",60,200,"2020年第４四半期","",""
22,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","寒川町","本千葉","2",2600000,"270000","","30",82000,"長方形","10.0","","","","","その他","接面道路無","",,"近隣商業地域",80,200,"2020年第４四半期","",""
23,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","寒川町","本千葉","13",24000000,"590000","","135",180000,"長方形","8.5","","","","","住宅","西","区画街路",6.0,"近隣商業地域",80,200,"2020年第４四半期","",""
24,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","白旗","蘇我","10",56000000,"","","440",,"不整形","7.0","125","昭和64年","木造","","その他","北","市道",17.7,"第１種住居地域",60,200,"2020年第４四半期","",""
25,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","白旗","蘇我","13",24000000,"710000","","110",210000,"ほぼ長方形","9.4","","","","","住宅","北","市道",5.0,"近隣商業地域",,,"2020年第４四半期","",""
26,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","11",35000000,"","３ＬＤＫ","70",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,600,"2020年第４四半期","改装済",""
27,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","11",30000000,"","３ＬＤＫ","75",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2020年第４四半期","未改装",""
28,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","11",33000000,"","３ＬＤＫ","75",,"","","","平成19年","","住宅","住宅","","",,"商業地域",80,600,"2020年第４四半期","未改装",""
29,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","11",28000000,"","３ＬＤＫ","65",,"","","","平成9年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2020年第４四半期","改装済",""
30,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","新千葉","千葉","7",96000000,"1200000","","270",350000,"ほぼ長方形","13.0","","","","","その他","北東","市道",4.0,"第１種住居地域",60,200,"2020年第４四半期","",""
31,"中古マンション等","","12101","千葉県","千葉市中央区","新千葉","千葉","8",30000000,"","４ＬＤＫ","90",,"","","","平成14年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第４四半期","未改装",""
32,"中古マンション等","","12101","千葉県","千葉市中央区","神明町","千葉","14",30000000,"","１ＬＤＫ＋Ｓ","70",,"","","","平成22年","ＲＣ","住宅","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","未改装",""
33,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","神明町","本千葉","8",40000000,"","","105",,"ほぼ台形","7.0","100","令和2年","木造","住宅","住宅","南西","市道",8.0,"近隣商業地域",80,300,"2020年第４四半期","",""
34,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","神明町","本千葉","9",38000000,"580000","","220",180000,"不整形","15.0","","","","","その他","北西","市道",3.9,"商業地域",80,400,"2020年第４四半期","",""
35,"中古マンション等","","12101","千葉県","千葉市中央区","神明町","本千葉","10",2700000,"","３ＬＤＫ","75",,"","","","平成16年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","改装済",""
36,"中古マンション等","","12101","千葉県","千葉市中央区","末広","蘇我","11",26000000,"","３ＬＤＫ","75",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2020年第４四半期","未改装",""
37,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","蘇我","蘇我","15",12000000,"","","100",,"ほぼ長方形","9.1","95","昭和63年","木造","住宅","住宅","北西","市道",,"第１種住居地域",60,200,"2020年第４四半期","",""
38,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","蘇我","蘇我","15",3000000,"140000","","70",42000,"ほぼ正方形","","","","","","住宅","西","道路",,"第１種住居地域",60,200,"2020年第４四半期","",""
39,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","蘇我","蘇我","18",33000000,"","","130",,"不整形","18.9","100","令和2年","木造","住宅","住宅","北","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
40,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","千葉寺町","千葉寺","10",360000000,"","","1500",,"袋地等","10.0","1500","平成25年","鉄骨造","共同住宅","住宅","北","県道",21.5,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
41,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","千葉寺町","千葉寺","4",43000000,"","","160",,"不整形","13.0","100","令和2年","木造","住宅","住宅","東","市道",2.5,"第１種中高層住居専用地域",60,200,"2020年第４四半期","","私道を含む取引"
42,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","千葉寺町","千葉寺","10",20000000,"","","230",,"ほぼ台形","12.0","190","昭和56年","鉄骨造","住宅、店舗","店舗","南西","県道",7.5,"第２種住居地域",60,200,"2020年第４四半期","",""
43,"中古マンション等","","12101","千葉県","千葉市中央区","千葉港","千葉みなと","4",15000000,"","３ＬＤＫ","65",,"","","","平成11年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
44,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","中央","千葉","14",180000000,"","","130",,"長方形","7.5","770","平成4年","鉄骨造","事務所","事務所","西","市道",16.0,"商業地域",80,600,"2020年第４四半期","",""
45,"中古マンション等","","12101","千葉県","千葉市中央区","中央","千葉","16",26000000,"","２ＬＤＫ","50",,"","","","平成28年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
