"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","44201","大分県","大分市","大字丹川","大在","30分?60分",23000000,"","","185",,"ほぼ長方形","","105","令和2年","木造","住宅","住宅","南西","市道",4.0,"第１種住居地域",60,200,"2020年第４四半期","",""
2,"宅地(土地と建物)","住宅地","44201","大分県","大分市","明磧町","南大分","24",28000000,"","","320",,"ほぼ長方形","25.0","170","平成19年","木造","住宅","住宅","北","市道",5.3,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
3,"宅地(土地と建物)","住宅地","44201","大分県","大分市","明磧町","南大分","16",67000000,"","","820",,"不整形","","440","平成12年","軽量鉄骨造","共同住宅","住宅","西","市道",6.1,"近隣商業地域",80,200,"2020年第４四半期","",""
4,"宅地(土地)","住宅地","44201","大分県","大分市","明野北","高城","30分?60分",19000000,"340000","","185",100000,"長方形","11.5","","","","","","南","道路",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
5,"宅地(土地)","住宅地","44201","大分県","大分市","明野西","高城","30分?60分",20000000,"260000","","250",79000,"長方形","7.6","","","","","その他","南","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
6,"宅地(土地)","住宅地","44201","大分県","大分市","明野西","高城","30分?60分",14000000,"200000","","230",62000,"台形","14.5","","","","","その他","北東","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
7,"宅地(土地)","住宅地","44201","大分県","大分市","明野西","高城","30分?60分",23000000,"300000","","250",90000,"長方形","15.0","","","","","住宅","南","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","44201","大分県","大分市","明野西","牧(大分)","30分?60分",50000000,"","","170",,"長方形","11.8","115","令和2年","軽量鉄骨造","住宅","","北","道路",5.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
9,"宅地(土地)","住宅地","44201","大分県","大分市","明野東","高城","30分?60分",12000000,"280000","","140",85000,"長方形","7.9","","","","","住宅","南","市道",5.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
10,"中古マンション等","","44201","大分県","大分市","明野東","高城","30分?60分",15000000,"","３ＬＤＫ","75",,"","","","平成8年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
11,"中古マンション等","","44201","大分県","大分市","明野東","牧(大分)","30分?60分",30000000,"","４ＬＤＫ","120",,"","","","平成16年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第４四半期","未改装",""
12,"宅地(土地)","住宅地","44201","大分県","大分市","明野南","高城","30分?60分",47000000,"340000","","450",100000,"ほぼ長方形","28.0","","","","","住宅","北東","私道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","44201","大分県","大分市","明野南","牧(大分)","30分?60分",20000000,"280000","","240",85000,"ほぼ整形","","","","","","住宅","南西","私道",8.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
14,"宅地(土地)","住宅地","44201","大分県","大分市","明野南","牧(大分)","30分?60分",20000000,"360000","","185",110000,"ほぼ整形","16.0","","","","","住宅","北西","私道",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
15,"宅地(土地)","住宅地","44201","大分県","大分市","明野南","牧(大分)","30分?60分",22000000,"340000","","220",100000,"長方形","15.0","","","","","住宅","南西","私道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
16,"宅地(土地と建物)","住宅地","44201","大分県","大分市","大字市","豊後国分","30分?60分",60000000,"","","190",,"正方形","13.0","130","平成7年","軽量鉄骨造","住宅","店舗","南","市道",7.0,"近隣商業地域",80,200,"2020年第４四半期","",""
17,"宅地(土地)","商業地","44201","大分県","大分市","大字市","豊後国分","30分?60分",2000000,"180000","","40",54000,"長方形","3.5","","","","","その他","南東","国道",20.0,"第２種住居地域",60,200,"2020年第４四半期","",""
18,"宅地(土地)","商業地","44201","大分県","大分市","大字市","豊後国分","30分?60分",7600000,"220000","","115",67000,"長方形","8.0","","","","","その他","南東","国道",20.0,"第２種住居地域",60,200,"2020年第４四半期","",""
19,"宅地(土地)","商業地","44201","大分県","大分市","大字市","豊後国分","30分?60分",18000000,"220000","","270",67000,"長方形","8.0","","","","","その他","南東","国道",20.0,"第２種住居地域",60,200,"2020年第４四半期","",""
20,"宅地(土地と建物)","住宅地","44201","大分県","大分市","大字猪野","高城","30分?60分",33000000,"","","195",,"長方形","10.5","110","令和2年","木造","住宅","住宅","北","市道",5.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
21,"宅地(土地)","住宅地","44201","大分県","大分市","大字猪野","高城","30分?60分",25000000,"100000","","810",31000,"長方形","34.5","","","","","","西","市道",8.6,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
22,"宅地(土地)","住宅地","44201","大分県","大分市","大字猪野","高城","30分?60分",7600000,"140000","","175",44000,"不整形","12.0","","","","","","北","道路",3.5,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
23,"中古マンション等","","44201","大分県","大分市","大字猪野","高城","24",13000000,"","３ＬＤＫ","75",,"","","","平成4年","ＲＣ","","住宅","","",,"第１種中高層住居専用地域",60,200,"2020年第４四半期","未改装",""
24,"宅地(土地)","住宅地","44201","大分県","大分市","大字猪野","鶴崎","30分?60分",16000000,"39000","","1400",12000,"長方形","23.3","","","","","","南","道路",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
25,"宅地(土地と建物)","住宅地","44201","大分県","大分市","大字猪野","鶴崎","30分?60分",19000000,"","","210",,"ほぼ正方形","13.5","115","平成6年","木造","住宅","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
26,"林地","","44201","大分県","大分市","大字今市","","",20000,"","","1100",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
27,"宅地(土地と建物)","住宅地","44201","大分県","大分市","岩田町","牧(大分)","14",20000000,"","","200",,"ほぼ長方形","12.0","105","","木造","住宅","住宅","南","市道",10.4,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
28,"宅地(土地と建物)","住宅地","44201","大分県","大分市","大字上野","古国府","16",43000000,"","","290",,"長方形","12.0","115","令和3年","木造","住宅","住宅","南東","市道",2.4,"第１種低層住居専用地域",40,80,"2020年第４四半期","",""
