"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
61,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","建部町福渡","福渡","7",12000000,"","","740",,"不整形","23.8","220","昭和47年","木造","住宅","住宅","西","市道",5.0,"都市計画区域外",,,"2020年第４四半期","",""
62,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","建部町吉田","建部","15",5000000,"11000","","1600",3200,"不整形","17.6","","","","","","東","国道",9.0,"都市計画区域外",,,"2020年第４四半期","",""
63,"中古マンション等","","33101","岡山県","岡山市北区","辰巳","北長瀬","15",20000000,"","４ＬＤＫ","85",,"","","","平成10年","ＲＣ","","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
64,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","田中","北長瀬","19",13000000,"","","125",,"台形","8.5","110","平成11年","木造","住宅","住宅","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
65,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","田中","備前西市","21",51000000,"","","145",,"ほぼ台形","12.0","105","令和3年","軽量鉄骨造","住宅","住宅","東","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
66,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","田原","岡山","2H?",60000,"5500","","35",1700,"ほぼ長方形","3.0","","","","","その他","接面道路無","",,"市街化調整区域",60,200,"2020年第４四半期","",""
67,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","田益","岡山","1H30?2H",15000000,"190000","","250",57000,"長方形","13.0","","","","","住宅","西","市道",6.0,"市街化調整区域",60,200,"2020年第４四半期","",""
68,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","田益","備前三門","1H?1H30",10000000,"140000","","250",41000,"不整形","2.6","","","","","","北","市道",4.0,"市街化調整区域",60,200,"2020年第４四半期","","私道を含む取引"
69,"宅地(土地と建物)","住宅地","33101","岡山県","岡山市北区","田益","法界院","1H?1H30",46000000,"","","290",,"長方形","","105","令和3年","木造","住宅","住宅","北","市道",3.6,"市街化調整区域",60,200,"2020年第４四半期","",""
70,"宅地(土地)","住宅地","33101","岡山県","岡山市北区","田益","法界院","1H?1H30",8600000,"140000","","210",41000,"長方形","","","","","","住宅","南","私道",4.5,"第１種住居地域",60,200,"2020年第４四半期","","私道を含む取引"
71,"農地","","33101","岡山県","岡山市北区","田益","","",1800000,"","","630",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
