"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","荒田","鹿児島中央","28",58000000,"","","260",,"ほぼ正方形","17.0","115","昭和29年","木造","住宅","","東","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
2,"農地","","46201","鹿児島県","鹿児島市","有屋田町","","",50000,"","","940",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
3,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","伊敷","鹿児島中央","1H?1H30",21000000,"","","210",,"長方形","14.0","105","昭和49年","木造","住宅","住宅","南","市道",4.5,"第１種住居地域",60,200,"2020年第４四半期","",""
4,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","伊敷","鹿児島中央","1H?1H30",28000000,"","","120",,"長方形","7.5","95","令和2年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
5,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","伊敷台","鹿児島","1H?1H30",32000000,"","","150",,"ほぼ長方形","10.5","115","平成26年","木造","住宅","住宅","南東","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
6,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","伊敷台","鹿児島","1H?1H30",9500000,"","","175",,"ほぼ長方形","12.0","105","平成6年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
7,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","30分?60分",23000000,"","","210",,"正方形","14.5","110","平成23年","木造","住宅","住宅","北","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","16",1800000,"","","230",,"ほぼ長方形","13.0","95","平成6年","木造","住宅","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","","調停・競売等"
9,"宅地(土地)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","30分?60分",6900000,"130000","","180",38000,"ほぼ長方形","10.5","","","","","住宅","南東","私道",4.5,"準工業地域",60,200,"2020年第４四半期","",""
10,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","30分?60分",500000,"","","80",,"不整形","13.0","50","","木造","住宅","その他","東","私道",4.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2020年第４四半期","",""
11,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","30分?60分",17000000,"","","970",,"ほぼ長方形","16.0","130","平成8年","木造","住宅","住宅","北","私道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2020年第４四半期","","私道を含む取引"
12,"宅地(土地)","住宅地","46201","鹿児島県","鹿児島市","石谷町","上伊集院","30分?60分",3500000,"93000","","125",28000,"ほぼ台形","14.0","","","","","住宅","西","私道",5.5,"準工業地域",60,200,"2020年第４四半期","",""
13,"林地","","46201","鹿児島県","鹿児島市","石谷町","","",23000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
14,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","上荒田町","鹿児島中央","15",230000000,"","","280",,"ほぼ長方形","21.5","510","平成19年","ＲＣ","共同住宅","その他","西","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
15,"宅地(土地)","住宅地","46201","鹿児島県","鹿児島市","上荒田町","鹿児島中央","14",580000000,"1100000","","1700",330000,"ほぼ整形","35.2","","","","","その他","南西","市道",10.0,"第１種住居地域",60,200,"2020年第４四半期","",""
16,"宅地(土地)","住宅地","46201","鹿児島県","鹿児島市","上荒田町","鹿児島中央","14",24000000,"1300000","","60",390000,"ほぼ整形","","","","","","その他","南東","市道",10.0,"第１種住居地域",60,200,"2020年第４四半期","",""
17,"宅地(土地と建物)","住宅地","46201","鹿児島県","鹿児島市","宇宿","宇宿","5",19000000,"","","240",,"ほぼ正方形","17.0","230","昭和52年","ＲＣ","共同住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2020年第４四半期","",""
