"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","18201","福井県","福井市","足羽","福井(福井)","30分?60分",4800000,"120000","","130",38000,"ほぼ長方形","6.5","","","","","","南","市道",11.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","18201","福井県","福井市","足羽","福井(福井)","29",11000000,"180000","","195",54000,"正方形","14.2","","","","","住宅","北","市道",6.0,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
3,"宅地(土地)","住宅地","18201","福井県","福井市","足羽","福井(福井)","30分?60分",6900000,"140000","","165",42000,"台形","7.0","","","","","住宅","北西","市道",6.7,"第２種中高層住居専用地域",60,200,"2020年第４四半期","",""
4,"宅地(土地と建物)","住宅地","18201","福井県","福井市","鮎川町","福井(福井)","2H?",7700000,"","","470",,"不整形","42.4","155","昭和63年","","","住宅","南西","国道",9.5,"都市計画区域外",,,"2020年第４四半期","",""
5,"宅地(土地と建物)","住宅地","18201","福井県","福井市","石盛","森田","21",19000000,"","","175",,"長方形","8.5","105","令和2年","","住宅","住宅","北","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
6,"宅地(土地)","住宅地","18201","福井県","福井市","石盛","森田","12",13000000,"69000","","610",21000,"ほぼ長方形","28.5","","","","","住宅","東","県道",12.0,"工業地域",60,200,"2020年第４四半期","",""
7,"宅地(土地)","住宅地","18201","福井県","福井市","石盛","森田","21",17000000,"130000","","440",38000,"ほぼ長方形","","","","","","","西","市道",14.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
8,"宅地(土地)","工業地","18201","福井県","福井市","上野本町","森田","30分?60分",13000000,"120000","","340",37000,"ほぼ長方形","15.5","","","","","","南","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
9,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","30分?60分",11000000,"70000","","500",21000,"ほぼ台形","13.0","","","","","","南","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
10,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","23",10000000,"110000","","310",33000,"ほぼ正方形","18.0","","","","","","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
11,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","21",12000000,"120000","","340",35000,"ほぼ長方形","20.3","","","","","その他","北","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
12,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","28",72000000,"130000","","1800",39000,"ほぼ長方形","36.0","","","","","工場","南","市道",18.0,"準工業地域",60,200,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","30分?60分",9500000,"120000","","260",36000,"ほぼ長方形","11.5","","","","","","南","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
14,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","21",7000000,"110000","","200",34000,"ほぼ長方形","8.5","","","","","住宅","西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
15,"宅地(土地と建物)","住宅地","18201","福井県","福井市","上野本町","森田","19",20000000,"","","165",,"ほぼ正方形","12.5","","","","","住宅","東","市道",14.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
16,"宅地(土地)","住宅地","18201","福井県","福井市","羽水","福井(福井)","30分?60分",8500000,"170000","","170",51000,"ほぼ長方形","8.0","","","","","その他","北","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
17,"宅地(土地)","住宅地","18201","福井県","福井市","運動公園","福井(福井)","1H?1H30",10000000,"170000","","190",53000,"長方形","12.0","","","","","その他","北","市道",6.0,"第１種低層住居専用地域",60,100,"2020年第４四半期","",""
18,"宅地(土地)","住宅地","18201","福井県","福井市","運動公園","福井(福井)","1H?1H30",14000000,"230000","","200",69000,"ほぼ長方形","15.5","","","","","住宅","西","市道",6.0,"第１種低層住居専用地域",60,100,"2020年第４四半期","",""
19,"宅地(土地)","住宅地","18201","福井県","福井市","江端町","江端","1",21000000,"110000","","620",34000,"ほぼ台形","15.5","","","","","","北","市道",7.0,"準工業地域",60,200,"2020年第４四半期","",""
20,"宅地(土地)","住宅地","18201","福井県","福井市","江端町","江端","6",3300000,"65000","","165",20000,"ほぼ正方形","12.6","","","","","","南","道路",4.0,"準工業地域",60,200,"2020年第４四半期","",""
21,"宅地(土地)","住宅地","18201","福井県","福井市","江端町","江端","6",28000000,"100000","","940",30000,"ほぼ長方形","18.3","","","","","","南","市道",8.0,"準工業地域",60,200,"2020年第４四半期","",""
22,"宅地(土地)","住宅地","18201","福井県","福井市","江守中","福井(福井)","1H?1H30",8100000,"170000","","160",51000,"ほぼ台形","11.0","","","","","住宅","西","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
23,"宅地(土地)","住宅地","18201","福井県","福井市","江守の里","福井(福井)","1H?1H30",7800000,"100000","","250",31000,"長方形","12.0","","","","","住宅","北西","市道",6.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
