"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","06201","山形県","山形市","大字青野","楯山","30分?60分",4800000,"120000","","135",36000,"ほぼ整形","20.4","","","","","","南東","市道",6.0,"市街化調整区域",70,200,"2020年第４四半期","",""
2,"宅地(土地)","住宅地","06201","山形県","山形市","大字青柳","楯山","10",9600000,"100000","","310",31000,"ほぼ整形","","","","","","","南","県道",4.0,"市街化調整区域",70,200,"2020年第４四半期","",""
3,"宅地(土地)","住宅地","06201","山形県","山形市","大字青柳","楯山","10",2700000,"100000","","85",31000,"ほぼ整形","","","","","","","南","県道",4.0,"市街化調整区域",70,200,"2020年第４四半期","",""
4,"宅地(土地)","住宅地","06201","山形県","山形市","大字青柳","楯山","10",3500000,"100000","","110",31000,"ほぼ整形","","","","","","","南","県道",6.0,"市街化調整区域",70,200,"2020年第４四半期","",""
5,"宅地(土地)","住宅地","06201","山形県","山形市","あかねケ丘","山形","25",15000000,"210000","","240",63000,"長方形","9.6","","","","","住宅","東","市道",6.0,"準住居地域",60,200,"2020年第４四半期","",""
6,"宅地(土地)","住宅地","06201","山形県","山形市","あかねケ丘","山形","25",13000000,"260000","","170",78000,"ほぼ正方形","13.8","","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
7,"宅地(土地)","住宅地","06201","山形県","山形市","あさひ町","山形","30分?60分",13000000,"280000","","155",85000,"長方形","13.1","","","","","住宅","北","市道",5.5,"第２種中高層住居専用地域",60,300,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","06201","山形県","山形市","あずま町","山形","21",22000000,"","","210",,"ほぼ長方形","18.5","170","平成9年","木造","住宅","住宅","東","市道",3.9,"第１種住居地域",60,200,"2020年第４四半期","","私道を含む取引"
9,"宅地(土地)","住宅地","06201","山形県","山形市","荒楯町","山形","29",28000000,"300000","","310",91000,"長方形","15.5","","","","","住宅","南","市道",6.0,"第２種低層住居専用地域",60,150,"2020年第４四半期","",""
10,"宅地(土地)","住宅地","06201","山形県","山形市","印役町","北山形","24",6000000,"98000","","200",30000,"ほぼ長方形","15.1","","","","","住宅","南","道路",4.0,"第１種住居地域",60,200,"2020年第４四半期","",""
