"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","45201","宮崎県","宮崎市","大字赤江","南宮崎","30分?60分",4500000,"","２ＬＤＫ","55",,"","","","平成3年","ＲＣ","","住宅","","",,"工業地域",60,200,"2020年第４四半期","未改装",""
2,"宅地(土地と建物)","住宅地","45201","宮崎県","宮崎市","大字赤江","宮崎空港","10",27000000,"","","200",,"ほぼ長方形","10.0","125","令和2年","木造","住宅","住宅","南","市道",4.2,"準工業地域",60,200,"2020年第４四半期","",""
3,"宅地(土地と建物)","商業地","45201","宮崎県","宮崎市","旭","宮崎","14",90000000,"","","330",,"正方形","18.0","490","平成12年","鉄骨造","事務所","事務所","東","市道",12.0,"近隣商業地域",80,300,"2020年第４四半期","",""
4,"中古マンション等","","45201","宮崎県","宮崎市","旭","宮崎","11",15000000,"","４ＬＤＫ","130",,"","","","平成12年","ＳＲＣ","","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","未改装",""
5,"中古マンション等","","45201","宮崎県","宮崎市","旭","宮崎","11",33000000,"","２ＬＤＫ","70",,"","","","平成31年","ＲＣ","","住宅","","",,"近隣商業地域",80,300,"2020年第４四半期","改装済",""
6,"宅地(土地と建物)","住宅地","45201","宮崎県","宮崎市","吾妻町","宮崎","16",34000000,"","","420",,"長方形","","790","昭和52年","ＲＣ","共同住宅、店舗","住宅","北","市道",9.5,"第２種住居地域",60,200,"2020年第４四半期","",""
7,"中古マンション等","","45201","宮崎県","宮崎市","吾妻町","宮崎","19",22000000,"","４ＬＤＫ","80",,"","","","平成19年","ＲＣ","","住宅","","",,"商業地域",80,400,"2020年第４四半期","改装済",""
8,"宅地(土地)","住宅地","45201","宮崎県","宮崎市","大字跡江","宮崎神宮","30分?60分",4500000,"59000","","250",18000,"ほぼ長方形","12.0","","","","","","南東","市道",4.1,"市街化調整区域",70,200,"2020年第４四半期","",""
9,"農地","","45201","宮崎県","宮崎市","大字有田","","",1000000,"","","2000",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
10,"農地","","45201","宮崎県","宮崎市","大字有田","","",490000,"","","2100",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
11,"農地","","45201","宮崎県","宮崎市","大字有田","","",62000,"","","310",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
12,"農地","","45201","宮崎県","宮崎市","大字有田","","",310000,"","","760",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
13,"農地","","45201","宮崎県","宮崎市","大字有田","","",300000,"","","1500",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
14,"宅地(土地)","宅地見込地","45201","宮崎県","宮崎市","阿波岐原町","宮崎神宮","30分?60分",3300000,"44000","","250",13000,"ほぼ長方形","16.0","","","","","","東","市道",4.0,"市街化調整区域",70,200,"2020年第４四半期","",""
15,"宅地(土地)","宅地見込地","45201","宮崎県","宮崎市","阿波岐原町","宮崎神宮","30分?60分",3300000,"44000","","250",13000,"袋地等","","","","","","","東","市道",4.0,"市街化調整区域",70,200,"2020年第４四半期","",""
16,"農地","","45201","宮崎県","宮崎市","阿波岐原町","","",600,"","","500",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
17,"宅地(土地と建物)","住宅地","45201","宮崎県","宮崎市","大字生目","宮崎","1H?1H30",5000000,"","","300",,"ほぼ整形","15.0","80","昭和22年","木造","住宅","その他","南","市道",5.0,"市街化調整区域",70,200,"2020年第４四半期","",""
