"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","37201","香川県","高松市","茜町","昭和町(香川)","15",26000000,"160000","","520",50000,"ほぼ長方形","15.5","","","","","","東","市道",4.5,"準工業地域",60,200,"2020年第４四半期","",""
2,"中古マンション等","","37201","香川県","高松市","茜町","昭和町(香川)","10",5500000,"","３ＤＫ","55",,"","","","平成2年","ＳＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
3,"中古マンション等","","37201","香川県","高松市","茜町","昭和町(香川)","14",8300000,"","３ＬＤＫ","70",,"","","","平成7年","ＲＣ","住宅","住宅","","",,"準工業地域",60,200,"2020年第４四半期","未改装",""
4,"宅地(土地)","宅地見込地","37201","香川県","高松市","庵治町","八栗","1H?1H30",5500000,"10000","","1800",3000,"不整形","22.0","","","","","","北東","市道",7.8,"都市計画区域外",,,"2020年第４四半期","",""
5,"宅地(土地と建物)","住宅地","37201","香川県","高松市","庵治町","八栗","1H30?2H",9300000,"","","620",,"ほぼ長方形","14.0","115","平成11年","木造","住宅","その他","南西","道路",4.5,"都市計画区域外",,,"2020年第４四半期","","私道を含む取引"
6,"農地","","37201","香川県","高松市","庵治町","","",2300000,"","","1500",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
7,"農地","","37201","香川県","高松市","庵治町","","",200000,"","","600",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
8,"宅地(土地)","住宅地","37201","香川県","高松市","飯田町","鬼無","19",4600000,"75000","","200",23000,"ほぼ長方形","12.5","","","","","住宅","北","市道",5.5,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第４四半期","",""
9,"宅地(土地と建物)","住宅地","37201","香川県","高松市","生島町","香西","1H?1H30",10000000,"","","390",,"不整形","15.0","200","昭和51年","木造","住宅","住宅","北西","市道",3.8,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第４四半期","",""
10,"宅地(土地と建物)","住宅地","37201","香川県","高松市","一宮町","一宮","9",7500000,"","","195",,"不整形","4.0","155","昭和58年","軽量鉄骨造","住宅","住宅","南","市道",3.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第４四半期","",""
11,"宅地(土地)","住宅地","37201","香川県","高松市","一宮町","円座","21",1700000,"11000","","500",3300,"不整形","","","","","","住宅","西","私道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2020年第４四半期","",""
