"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","相生町","長崎(長崎)","30分?60分",18000000,"","","165",,"ほぼ長方形","9.0","135","平成31年","木造","住宅","住宅","北西","道路",1.0,"",,,"2020年第４四半期","",""
2,"中古マンション等","","42201","長崎県","長崎市","赤迫","西浦上","6",28000000,"","３ＬＤＫ","70",,"","","","平成20年","ＲＣ","","住宅","","",,"商業地域",80,400,"2020年第４四半期","未改装",""
3,"中古マンション等","","42201","長崎県","長崎市","赤迫","道ノ尾","14",6000000,"","３ＬＤＫ","65",,"","","","昭和60年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2020年第４四半期","未改装",""
4,"中古マンション等","","42201","長崎県","長崎市","畝刈町","道ノ尾","1H30?2H",15000000,"","２ＬＤＫ","80",,"","","","","","","住宅","","",,"",,,"2020年第４四半期","",""
5,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","愛宕","長崎(長崎)","30分?60分",160000000,"","","290",,"不整形","28.0","590","平成18年","鉄骨造","共同住宅","","北西","国道",8.0,"準住居地域",60,300,"2020年第４四半期","",""
6,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","油木町","西浦上","30分?60分",87000000,"","","450",,"ほぼ長方形","25.0","390","平成14年","ＲＣ","共同住宅","住宅","南","市道",4.0,"第１種住居地域",60,200,"2020年第４四半期","",""
7,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","泉","西浦上","18",34000000,"","","200",,"長方形","13.0","95","平成23年","軽量鉄骨造","住宅","住宅","北","市道",6.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
8,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","出雲","長崎(長崎)","30分?60分",1100000,"","","210",,"ほぼ台形","22.0","75","昭和48年","鉄骨造、木造","共同住宅","住宅","南","市道",2.0,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
9,"宅地(土地)","住宅地","42201","長崎県","長崎市","岩屋町","道ノ尾","8",25000000,"410000","","200",120000,"ほぼ正方形","","","","","","住宅","南西","市道",4.0,"",,,"2020年第４四半期","",""
10,"宅地(土地)","住宅地","42201","長崎県","長崎市","岩屋町","道ノ尾","10",7300000,"140000","","170",42000,"ほぼ整形","","","","","","住宅","南","道路",2.0,"",,,"2020年第４四半期","",""
11,"中古マンション等","","42201","長崎県","長崎市","岩屋町","道ノ尾","6",16000000,"","３ＬＤＫ","75",,"","","","平成6年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2020年第４四半期","未改装",""
12,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","上野町","西浦上","21",45000000,"","","155",,"ほぼ長方形","9.0","195","平成7年","木造","住宅","住宅","南東","市道",6.0,"第１種住居地域",60,200,"2020年第４四半期","",""
13,"宅地(土地)","住宅地","42201","長崎県","長崎市","現川町","肥前古賀","7",4300000,"70000","","200",21000,"ほぼ長方形","","","","","","住宅","南西","市道",3.5,"第１種低層住居専用地域",50,100,"2020年第４四半期","",""
14,"農地","","42201","長崎県","長崎市","現川町","","",1200000,"","","340",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
15,"中古マンション等","","42201","長崎県","長崎市","恵美須町","長崎(長崎)","7",20000000,"","２ＬＤＫ","65",,"","","","平成16年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,500,"2020年第４四半期","未改装",""
16,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","江里町","浦上","25",25000000,"","","135",,"長方形","7.0","190","平成4年","鉄骨造","共同住宅、事務所、駐車場","住宅","南西","市道",17.0,"第１種住居地域",60,200,"2020年第４四半期","",""
17,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","江里町","浦上","25",5500000,"","","190",,"ほぼ長方形","20.0","190","昭和44年","木造","住宅","住宅","北東","市道",3.5,"第１種住居地域",60,200,"2020年第４四半期","",""
18,"中古マンション等","","42201","長崎県","長崎市","大浦町","長崎(長崎)","21",24000000,"","３ＬＤＫ","80",,"","","","平成17年","ＲＣ","","","","",,"商業地域",80,400,"2020年第４四半期","改装済",""
19,"宅地(土地)","住宅地","42201","長崎県","長崎市","扇町","西浦上","19",24000000,"570000","","140",170000,"ほぼ台形","11.0","","","","","その他","北東","市道",4.0,"第１種住居地域",60,200,"2020年第４四半期","","隣地の購入"
20,"中古マンション等","","42201","長崎県","長崎市","大園町","道ノ尾","30分?60分",17000000,"","３ＬＤＫ","70",,"","","","平成9年","ＲＣ","","住宅","","",,"第１種低層住居専用地域",50,100,"2020年第４四半期","改装済",""
21,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","大手","西浦上","25",11000000,"","","230",,"不整形","14.0","125","昭和46年","木造","住宅","事務所","南東","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
22,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",32000000,"","","145",,"不整形","22.0","100","平成31年","木造","住宅","住宅","南東","市道",3.5,"準住居地域",60,200,"2020年第４四半期","",""
23,"宅地(土地)","住宅地","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",9000000,"170000","","180",51000,"長方形","11.0","","","","","住宅","北","市道",4.0,"第１種中高層住居専用地域",60,200,"2020年第４四半期","",""
24,"中古マンション等","","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",18000000,"","４ＬＤＫ","110",,"","","","平成11年","ＲＣ","","住宅","","",,"準住居地域",60,200,"2020年第４四半期","未改装",""
25,"中古マンション等","","42201","長崎県","長崎市","大浜町","長崎(長崎)","1H?1H30",25000000,"","","95",,"","","","平成11年","ＳＲＣ","","住宅","","",,"準住居地域",60,200,"2020年第４四半期","未改装",""
26,"中古マンション等","","42201","長崎県","長崎市","御船蔵町","長崎(長崎)","11",15000000,"","３ＬＤＫ","65",,"","","","平成5年","","","住宅","","",,"",,,"2020年第４四半期","未改装",""
27,"中古マンション等","","42201","長崎県","長崎市","鍛冶屋町","思案橋","4",35000000,"","３ＬＤＫ","75",,"","","","平成17年","ＳＲＣ","","住宅","","",,"商業地域",80,500,"2020年第４四半期","未改装",""
28,"宅地(土地と建物)","商業地","42201","長崎県","長崎市","鍛冶屋町","長崎(長崎)","19",7000000,"","","35",,"ほぼ長方形","6.0","85","昭和34年","木造","店舗","店舗","北西","市道",2.0,"商業地域",80,600,"2020年第４四半期","",""
29,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","片淵","長崎(長崎)","28",2000000,"","","90",,"ほぼ整形","","55","","木造","住宅","住宅","接面道路無","",,"第１種住居地域",60,200,"2020年第４四半期","",""
30,"林地","","42201","長崎県","長崎市","鹿尾町","","",11000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2020年第４四半期","",""
31,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","上小島","長崎(長崎)","30分?60分",6500000,"","","220",,"ほぼ整形","21.0","220","昭和51年","木造","共同住宅","その他","東","市道",2.0,"準住居地域",60,200,"2020年第４四半期","",""
32,"宅地(土地と建物)","住宅地","42201","長崎県","長崎市","上小島","長崎(長崎)","30分?60分",5000000,"","","440",,"ほぼ台形","28.0","110","","木造","住宅","その他","北東","市道",2.0,"第１種住居地域",60,200,"2020年第４四半期","","調停・競売等"
