"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",33000000,"","","185",,"不整形","18.0","110","令和3年","木造","住宅","住宅","東","市道",4.1,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
2,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",17000000,"","","130",,"ほぼ長方形","8.0","85","昭和53年","木造","住宅","住宅","北西","市道",4.6,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
3,"宅地(土地と建物)","住宅地","20201","長野県","長野市","青木島町","川中島","30分?60分",38000000,"","","155",,"ほぼ台形","12.0","100","令和2年","軽量鉄骨造","住宅","住宅","東","私道",5.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
4,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字赤沼","豊野","18",5000000,"","","710",,"ほぼ長方形","29.5","120","平成2年","木造","住宅","倉庫","北","市道",2.3,"市街化調整区域",60,200,"2021年第１四半期","",""
5,"宅地(土地)","宅地見込地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",10000,"35","","950",10,"ほぼ長方形","30.0","","","","","その他","東","市道",4.0,"市街化区域及び市街化調整区域外の都市計画区域",40,80,"2021年第１四半期","",""
6,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",3000000,"","","1400",,"長方形","33.0","155","平成3年","木造","住宅","","南西","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",40,80,"2021年第１四半期","",""
7,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字上ケ屋","長野(ＪＲ・しなの)","2H?",14000000,"","","830",,"不整形","35.0","110","平成8年","木造","住宅","住宅","北東","市道",4.0,"市街化区域及び市街化調整区域外の都市計画区域",40,80,"2021年第１四半期","",""
8,"宅地(土地)","住宅地","20201","長野県","長野市","大字安茂里","安茂里","30分?60分",13000000,"130000","","320",39000,"ほぼ長方形","11.5","","","","","その他","南西","市道",4.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
9,"宅地(土地)","住宅地","20201","長野県","長野市","安茂里小市","安茂里","26",10000000,"9300","","2000㎡以上",2800,"不整形","50.0m以上","","","","","","西","市道",3.0,"市街化調整区域",60,200,"2021年第１四半期","",""
10,"宅地(土地)","住宅地","20201","長野県","長野市","大字石渡","朝陽","15",680000,"69000","","30",21000,"ほぼ長方形","7.0","","","","","","南","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
11,"宅地(土地)","住宅地","20201","長野県","長野市","伊勢宮","安茂里","15",18000000,"240000","","250",73000,"不整形","","","","","","住宅","南","市道",5.6,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
12,"宅地(土地と建物)","住宅地","20201","長野県","長野市","稲里町中央","川中島","30分?60分",27000000,"","","190",,"ほぼ長方形","7.0","105","平成21年","軽量鉄骨造","住宅","住宅","南","市道",5.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","","私道を含む取引"
13,"宅地(土地と建物)","住宅地","20201","長野県","長野市","上松","善光寺下","14",18000000,"","","350",,"長方形","20.5","185","昭和53年","木造","住宅","住宅","北西","市道",4.0,"第１種低層住居専用地域",50,60,"2021年第１四半期","",""
14,"宅地(土地と建物)","住宅地","20201","長野県","長野市","上松","本郷(長野)","19",33000000,"","","210",,"ほぼ長方形","14.0","105","令和2年","木造","住宅","住宅","東","市道",4.3,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
15,"林地","","20201","長野県","長野市","大岡甲","","",140000,"","","540",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
16,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大岡中牧","篠ノ井","2H?",2500000,"","","1100",,"ほぼ台形","30.5","220","","木造","住宅","住宅","北","市道",3.5,"都市計画区域外",,,"2021年第１四半期","",""
17,"宅地(土地)","住宅地","20201","長野県","長野市","大岡丙","聖高原","2H?",1200000,"5100","","770",1600,"ほぼ長方形","26.5","","","","","","南西","市道",4.0,"都市計画区域外",,,"2021年第１四半期","",""
18,"宅地(土地)","住宅地","20201","長野県","長野市","大字風間","長野(ＪＲ・しなの)","30分?60分",26000000,"230000","","380",70000,"ほぼ整形","","","","","","住宅","南","市道",5.0,"第１種住居地域",60,200,"2021年第１四半期","",""
19,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字風間","長野(ＪＲ・しなの)","30分?60分",34000000,"","","195",,"袋地等","4.0","","","","","","南東","市道",5.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
20,"宅地(土地と建物)","住宅地","20201","長野県","長野市","門沢","長野(ＪＲ・しなの)","2H?",1000000,"","","530",,"不整形","26.5","65","平成10年","木造","住宅","","北東","県道",7.0,"市街化区域及び市街化調整区域外の都市計画区域",40,80,"2021年第１四半期","",""
21,"宅地(土地)","住宅地","20201","長野県","長野市","大字上駒沢","三才","11",9600000,"210000","","150",64000,"ほぼ長方形","14.0","","","","","住宅","西","市道",4.5,"第１種住居地域",60,200,"2021年第１四半期","",""
22,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字川合新田","長野(ＪＲ・しなの)","30分?60分",26000000,"","","380",,"不整形","9.0","155","平成16年","木造","住宅","住宅","北","市道",3.5,"第１種住居地域",60,200,"2021年第１四半期","","調停・競売等"
23,"宅地(土地と建物)","住宅地","20201","長野県","長野市","大字川合新田","長野(ＪＲ・しなの)","30分?60分",39000000,"","","180",,"不整形","7.7","115","令和3年","軽量鉄骨造","住宅","住宅","北東","市道",3.6,"第１種住居地域",60,200,"2021年第１四半期","",""
24,"宅地(土地)","住宅地","20201","長野県","長野市","大字川合新田","長野(ＪＲ・しなの)","30分?60分",15000000,"180000","","260",55000,"ほぼ台形","23.6","","","","","","北東","市道",5.0,"工業地域",60,200,"2021年第１四半期","",""
25,"宅地(土地)","住宅地","20201","長野県","長野市","川中島町","今井","10",22000000,"180000","","390",55000,"ほぼ長方形","19.0","","","","","住宅","北","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
26,"宅地(土地と建物)","住宅地","20201","長野県","長野市","川中島町","今井","13",7000000,"","","150",,"不整形","6.0","90","昭和63年","木造","住宅","","西","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
27,"宅地(土地)","住宅地","20201","長野県","長野市","川中島町","今井","25",13000000,"150000","","290",45000,"ほぼ長方形","27.0","","","","","住宅","南","市道",3.4,"市街化調整区域",60,200,"2021年第１四半期","",""
28,"宅地(土地と建物)","商業地","20201","長野県","長野市","川中島町","今井","24",20000000,"","","380",,"ほぼ長方形","12.0","120","平成20年","鉄骨造","倉庫","倉庫","北西","県道",10.0,"準工業地域",60,200,"2021年第１四半期","",""
29,"宅地(土地と建物)","住宅地","20201","長野県","長野市","川中島町","川中島","10",8300000,"","","230",,"長方形","16.0","145","昭和41年","鉄骨造","住宅","住宅","北","市道",5.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","","調停・競売等"
