"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","18201","福井県","福井市","足羽","福井(福井)","24",6500000,"130000","","160",41000,"ほぼ整形","8.4","","","","","","北","市道",6.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
2,"農地","","18201","福井県","福井市","浅水二日町","","",9700000,"","","460",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
3,"農地","","18201","福井県","福井市","浅水二日町","","",9700000,"","","460",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
4,"宅地(土地)","住宅地","18201","福井県","福井市","石橋町","福井(福井)","2H?",650000,"26000","","80",7900,"長方形","4.5","","","","","住宅","北西","市道",4.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2021年第１四半期","",""
5,"宅地(土地と建物)","住宅地","18201","福井県","福井市","石盛","森田","20",20000000,"","","180",,"ほぼ長方形","8.5","90","令和2年","","住宅","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
6,"宅地(土地)","住宅地","18201","福井県","福井市","板垣","福井(福井)","30分?60分",1200000000,"200000","","2000㎡以上",59000,"長方形","50.0m以上","","","","","","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
7,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","21",11000000,"130000","","280",39000,"ほぼ長方形","11.5","","","","","住宅","東","市道",14.0,"第１種住居地域",60,200,"2021年第１四半期","",""
8,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","23",7600000,"120000","","200",38000,"長方形","10.0","","","","","","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
9,"宅地(土地)","住宅地","18201","福井県","福井市","上野本町","森田","15",3600000,"80000","","150",24000,"不整形","14.0","","","","","その他","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
10,"宅地(土地)","住宅地","18201","福井県","福井市","江端町","江端","7",7200000,"130000","","180",40000,"ほぼ長方形","12.0","","","","","","南","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
11,"中古マンション等","","18201","福井県","福井市","江端町","江端","6",12000000,"","３ＬＤＫ","75",,"","","","平成13年","ＳＲＣ","","","","",,"準工業地域",60,200,"2021年第１四半期","未改装",""
12,"宅地(土地と建物)","住宅地","18201","福井県","福井市","江守の里","福井(福井)","1H?1H30",17000000,"","","270",,"長方形","12.0","190","平成8年","木造","住宅","住宅","北西","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
13,"宅地(土地)","商業地","18201","福井県","福井市","大手","福井(福井)","6",6500000,"190000","","115",56000,"ほぼ長方形","7.0","","","","","","東","市道",11.0,"商業地域",80,400,"2021年第１四半期","",""
14,"中古マンション等","","18201","福井県","福井市","大手","福井(福井)","8",55000000,"","","155",,"","","","平成23年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","改装済",""
15,"宅地(土地)","住宅地","18201","福井県","福井市","大町","越前花堂","6",4000000,"100000","","130",30000,"ほぼ長方形","4.5","","","","","","東","市道",4.4,"工業地域",60,200,"2021年第１四半期","",""
16,"宅地(土地)","住宅地","18201","福井県","福井市","大町","ベル前","6",14000000,"140000","","340",42000,"ほぼ長方形","14.6","","","","","","北","市道",8.0,"準工業地域",60,200,"2021年第１四半期","",""
17,"宅地(土地と建物)","商業地","18201","福井県","福井市","大和田","福井(福井)","1H?1H30",110000000,"","","1000",,"ほぼ長方形","22.0","260","平成18年","","店舗","事務所","西","市道",12.0,"準工業地域",60,200,"2021年第１四半期","",""
18,"宅地(土地と建物)","住宅地","18201","福井県","福井市","小山谷町","福井(福井)","30分?60分",4300000,"","","120",,"ほぼ長方形","8.5","120","昭和40年","木造","住宅","住宅","西","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
19,"宅地(土地)","住宅地","18201","福井県","福井市","開発","越前新保","11",14000000,"150000","","320",44000,"台形","25.5","","","","","","南東","市道",4.0,"準工業地域",60,200,"2021年第１四半期","",""
20,"宅地(土地)","住宅地","18201","福井県","福井市","学園","福井(福井)","30分?60分",5700000,"180000","","105",54000,"長方形","","","","","","住宅","東","市道",8.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
21,"林地","","18201","福井県","福井市","金屋町","","",150000,"","","1300",,"","","","","","","","","",,"",,,"2021年第１四半期","","調停・競売等"
22,"農地","","18201","福井県","福井市","上河北町","","",1600000,"","","3500",,"","","","","","","","","",,"",,,"2021年第１四半期","","調停・競売等"
23,"宅地(土地と建物)","住宅地","18201","福井県","福井市","加茂河原","福井(福井)","30分?60分",13000000,"","","280",,"不整形","","130","昭和36年","ＲＣ","住宅","住宅","北西","道路",4.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
24,"中古マンション等","","18201","福井県","福井市","加茂河原","福井(福井)","30分?60分",1200000,"","１Ｋ","15",,"","","","平成3年","ＲＣ","","その他","","",,"近隣商業地域",80,200,"2021年第１四半期","",""
25,"宅地(土地)","住宅地","18201","福井県","福井市","河合寄安町","森田","30分?60分",6400000,"100000","","210",30000,"ほぼ台形","9.8","","","","","住宅","北","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
26,"宅地(土地と建物)","住宅地","18201","福井県","福井市","木田","花堂","13",26000000,"","","185",,"ほぼ長方形","13.5","165","平成9年","木造","住宅","住宅","北東","市道",12.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
27,"宅地(土地と建物)","住宅地","18201","福井県","福井市","経田","福井(福井)","30分?60分",5000000,"","","85",,"ほぼ長方形","6.8","","","","","その他","西","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
28,"宅地(土地と建物)","住宅地","18201","福井県","福井市","経田","福井(福井)","30分?60分",13000000,"","","250",,"長方形","14.6","140","昭和44年","木造","住宅","住宅","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
29,"宅地(土地と建物)","住宅地","18201","福井県","福井市","下馬","福井(福井)","30分?60分",4700000,"","","145",,"ほぼ長方形","8.0","105","昭和63年","","住宅","住宅","北東","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","","調停・競売等"
30,"宅地(土地と建物)","商業地","18201","福井県","福井市","光陽","福井(福井)","30分?60分",8000000,"","","165",,"長方形","5.5","270","平成4年","鉄骨造、木造","住宅、共同住宅","その他","北","県道",20.0,"近隣商業地域",80,200,"2021年第１四半期","",""
31,"農地","","18201","福井県","福井市","笹谷町","","",190000,"","","100",,"","","","","","","","","",,"",,,"2021年第１四半期","","調停・競売等"
32,"宅地(土地)","住宅地","18201","福井県","福井市","定正","森田","20",8800000,"110000","","260",33000,"ほぼ台形","11.0","","","","","","南","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
33,"宅地(土地)","商業地","18201","福井県","福井市","左内町","福井(福井)","17",11000000,"220000","","175",66000,"長方形","9.0","","","","","住宅","西","県道",20.0,"近隣商業地域",80,300,"2021年第１四半期","",""
34,"宅地(土地と建物)","工業地","18201","福井県","福井市","重立町","福井(福井)","1H?1H30",43000000,"","","1500",,"ほぼ正方形","40.4","480","平成6年","鉄骨造","共同住宅、事務所、作業場","","北","市道",12.0,"市街化調整区域",60,200,"2021年第１四半期","",""
35,"農地","","18201","福井県","福井市","清水山町","","",93000,"","","920",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
36,"農地","","18201","福井県","福井市","清水山町","","",390000,"","","3800",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
37,"宅地(土地と建物)","商業地","18201","福井県","福井市","順化","福井(福井)","10",11000000,"","","50",,"長方形","3.5","130","昭和51年","鉄骨造","住宅、その他","その他","南","市道",3.5,"商業地域",80,600,"2021年第１四半期","",""
38,"宅地(土地)","住宅地","18201","福井県","福井市","浄土寺町","福井(福井)","2H?",1500000,"21000","","230",6400,"不整形","10.6","","","","","倉庫","南西","国道",9.5,"市街化区域及び市街化調整区域外の都市計画区域",60,200,"2021年第１四半期","",""
39,"宅地(土地)","商業地","18201","福井県","福井市","菅谷町","福井(福井)","30分?60分",6000000,"110000","","180",33000,"ほぼ長方形","8.0","","","","","住宅","南東","市道",12.0,"第１種住居地域",60,200,"2021年第１四半期","",""
40,"宅地(土地)","住宅地","18201","福井県","福井市","種池","福井(福井)","1H?1H30",10000000,"190000","","175",57000,"台形","9.2","","","","","住宅","南","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
41,"宅地(土地と建物)","住宅地","18201","福井県","福井市","種池","福井(福井)","1H?1H30",27000000,"","","240",,"長方形","7.3","125","令和3年","木造","住宅","住宅","東","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
42,"宅地(土地)","住宅地","18201","福井県","福井市","つくし野","森田","26",4900000,"63000","","260",19000,"ほぼ長方形","14.0","","","","","住宅","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
43,"宅地(土地)","住宅地","18201","福井県","福井市","寺前町","福井(福井)","1H?1H30",18000000,"180000","","330",54000,"ほぼ台形","13.5","","","","","住宅","南","市道",6.0,"市街化調整区域",60,200,"2021年第１四半期","",""
44,"宅地(土地と建物)","工業地","18201","福井県","福井市","問屋町","福井(福井)","30分?60分",12000000,"","","280",,"ほぼ長方形","12.7","290","昭和52年","","倉庫","倉庫","南","市道",8.0,"準工業地域",60,200,"2021年第１四半期","",""
45,"宅地(土地)","住宅地","18201","福井県","福井市","東郷中島町","福井(福井)","1H?1H30",7500000,"44000","","570",13000,"ほぼ長方形","23.5","","","","","その他","北","道路",4.2,"市街化調整区域",60,200,"2021年第１四半期","",""
46,"宅地(土地と建物)","住宅地","18201","福井県","福井市","東郷二ケ町","越前東郷","7",42000000,"","","210",,"長方形","20.5","100","令和3年","","","住宅","西","道路",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
47,"宅地(土地と建物)","住宅地","18201","福井県","福井市","豊島","福井(福井)","9",12000000,"","","290",,"ほぼ正方形","17.0","250","昭和24年","木造","住宅","その他","南東","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
48,"農地","","18201","福井県","福井市","中角町","","",70000,"","","390",,"","","","","","","","","",,"",,,"2021年第１四半期","","調停・競売等"
49,"農地","","18201","福井県","福井市","中角町","","",47000,"","","175",,"","","","","","","","","",,"",,,"2021年第１四半期","","調停・競売等"
50,"農地","","18201","福井県","福井市","中角町","","",1000000,"","","2700",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
51,"宅地(土地)","住宅地","18201","福井県","福井市","中野","浅水","24",2700000,"38000","","230",12000,"ほぼ長方形","12.0","","","","","","北","市道",6.0,"第１種低層住居専用地域",,,"2021年第１四半期","",""
52,"中古マンション等","","18201","福井県","福井市","西開発","越前開発","9",1200000,"","１Ｋ","20",,"","","","平成2年","ＲＣ","住宅","その他","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
53,"宅地(土地と建物)","商業地","18201","福井県","福井市","西開発","福井(福井)","30分?60分",98000000,"","","1200",,"不整形","21.0","430","昭和60年","鉄骨造","事務所","事務所","東","市道",19.0,"準工業地域",60,200,"2021年第１四半期","",""
54,"宅地(土地)","住宅地","18201","福井県","福井市","西谷","福井(福井)","30分?60分",6400000,"150000","","145",44000,"ほぼ台形","6.9","","","","","住宅","東","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
55,"宅地(土地と建物)","住宅地","18201","福井県","福井市","日光","福大前西福井","12",35000000,"","","2000㎡以上",,"長方形","50.0m以上","850","昭和60年","ＲＣ","共同住宅","店舗","南","市道",7.5,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
56,"宅地(土地)","住宅地","18201","福井県","福井市","二の宮","日華化学前","9",23000000,"300000","","250",92000,"ほぼ長方形","11.0","","","","","","北","市道",4.5,"第１種住居地域",60,200,"2021年第１四半期","",""
57,"宅地(土地と建物)","商業地","18201","福井県","福井市","二の宮","福井(福井)","30分?60分",17000000,"","","250",,"ほぼ長方形","14.0","120","平成5年","木造","店舗","","東","市道",16.0,"第１種住居地域",60,200,"2021年第１四半期","",""
58,"宅地(土地)","住宅地","18201","福井県","福井市","二の宮","八ツ島","5",12000000,"190000","","200",59000,"不整形","5.5","","","","","","北","市道",10.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
59,"宅地(土地と建物)","住宅地","18201","福井県","福井市","花守町","福井(福井)","2H?",3500000,"","","420",,"ほぼ長方形","22.0","190","平成9年","木造","住宅","住宅","東","市道",4.0,"市街化調整区域",60,200,"2021年第１四半期","","調停・競売等"
60,"宅地(土地)","住宅地","18201","福井県","福井市","東森田","森田","30分?60分",9600000,"90000","","350",27000,"長方形","17.7","","","","","","北","市道",6.0,"第１種低層住居専用地域",50,80,"2021年第１四半期","",""
61,"宅地(土地)","住宅地","18201","福井県","福井市","東森田","森田","30分?60分",11000000,"89000","","390",27000,"長方形","16.0","","","","","","北","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
62,"林地","","18201","福井県","福井市","深谷町","","",1000000,"","","1200",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
63,"宅地(土地と建物)","住宅地","18201","福井県","福井市","福","福井(福井)","30分?60分",14000000,"","","120",,"不整形","2.5","100","平成15年","","住宅","住宅","北西","市道",6.0,"近隣商業地域",80,200,"2021年第１四半期","","調停・競売等"
64,"宅地(土地)","住宅地","18201","福井県","福井市","渕","福井(福井)","30分?60分",32000000,"150000","","680",46000,"長方形","15.1","","","","","","北","市道",14.0,"第１種住居地域",60,200,"2021年第１四半期","",""
65,"宅地(土地と建物)","住宅地","18201","福井県","福井市","渕","福井(福井)","1H?1H30",46000000,"","","770",,"ほぼ台形","41.0","460","平成7年","木造","共同住宅","その他","南西","市道",6.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
