"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","24201","三重県","津市","青葉台","久居","30分?60分",11000000,"190000","","180",58000,"ほぼ整形","9.1","","","","","住宅","南","市道",6.0,"市街化調整区域",60,200,"2021年第１四半期","",""
2,"宅地(土地と建物)","住宅地","24201","三重県","津市","青葉台","久居","30分?60分",39000000,"","","230",,"ほぼ整形","14.4","150","","","住宅","住宅","東","市道",6.0,"市街化調整区域",60,200,"2021年第１四半期","",""
3,"宅地(土地)","宅地見込地","24201","三重県","津市","安濃町内多","一身田","30分?60分",140000,"3300","","140",1000,"ほぼ整形","10.0","","","","","","接面道路無","",,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2021年第１四半期","",""
4,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町内多","一身田","30分?60分",5800000,"","","320",,"不整形","25.0","85","昭和57年","鉄骨造","倉庫","倉庫","南東","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2021年第１四半期","",""
5,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町川西","津新町","1H30?2H",4700000,"","","170",,"長方形","10.8","95","平成3年","木造","住宅","住宅","北東","市道",4.5,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2021年第１四半期","",""
6,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町田端上野","津","1H30?2H",23000000,"","","210",,"長方形","11.7","125","平成22年","木造","住宅","住宅","東","市道",7.0,"市街化区域及び市街化調整区域外の都市計画区域",60,100,"2021年第１四半期","",""
7,"宅地(土地)","宅地見込地","24201","三重県","津市","安濃町田端上野","津新町","2H?",280000,"4900","","190",1500,"ほぼ台形","11.0","","","","","","南西","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2021年第１四半期","",""
8,"宅地(土地と建物)","住宅地","24201","三重県","津市","安濃町妙法寺","津新町","1H?1H30",5800000,"","","210",,"ほぼ長方形","16.0","105","平成3年","木造","住宅","住宅","南東","市道",6.0,"市街化区域及び市街化調整区域外の都市計画区域",70,200,"2021年第１四半期","",""
9,"宅地(土地)","住宅地","24201","三重県","津市","あのつ台","一身田","30分?60分",10000000,"160000","","200",49000,"ほぼ長方形","12.0","","","","","住宅","南東","市道",12.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
10,"宅地(土地)","工業地","24201","三重県","津市","あのつ台","一身田","30分?60分",550000000,"83000","","2000㎡以上",25000,"ほぼ長方形","50.0m以上","","","","","","北西","市道",15.0,"工業地域",60,200,"2021年第１四半期","",""
11,"宅地(土地)","住宅地","24201","三重県","津市","一志町小山","伊勢八太","18",2900000,"39000","","240",12000,"台形","14.0","","","","","住宅","東","市道",6.5,"都市計画区域外",,,"2021年第１四半期","",""
12,"宅地(土地)","住宅地","24201","三重県","津市","一志町小山","伊勢八太","16",2700000,"39000","","230",12000,"長方形","11.0","","","","","住宅","東","市道",6.5,"都市計画区域外",,,"2021年第１四半期","",""
13,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町片野","伊勢八太","12",4400000,"31000","","460",9500,"不整形","8.0","","","","","","東","市道",4.0,"都市計画区域外",,,"2021年第１四半期","",""
14,"宅地(土地)","住宅地","24201","三重県","津市","一志町高野","川合高岡","18",8500000,"100000","","270",31000,"ほぼ長方形","15.0","","","","","住宅","東","市道",6.0,"都市計画区域外",,,"2021年第１四半期","",""
15,"宅地(土地と建物)","住宅地","24201","三重県","津市","一志町高野","川合高岡","23",5300000,"","","250",,"正方形","16.0","70","昭和51年","木造","住宅","住宅","北","市道",8.0,"都市計画区域外",,,"2021年第１四半期","",""
16,"宅地(土地)","住宅地","24201","三重県","津市","一志町高野","川合高岡","18",8400000,"57000","","490",17000,"台形","17.0","","","","","住宅","南西","市道",8.0,"都市計画区域外",,,"2021年第１四半期","",""
17,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町波瀬","井関","30分?60分",100000,"680","","480",210,"長方形","26.0","","","","","","接面道路無","",,"都市計画区域外",,,"2021年第１四半期","",""
18,"宅地(土地と建物)","商業地","24201","三重県","津市","一志町八太","川合高岡","4",60000000,"","","2000㎡以上",,"ほぼ長方形","28.0","270","昭和56年","鉄骨造","事務所、店舗","店舗","北","県道",10.0,"都市計画区域外",,,"2021年第１四半期","",""
19,"宅地(土地)","宅地見込地","24201","三重県","津市","一志町日置","川合高岡","20",300000,"5300","","185",1600,"台形","17.0","","","","","","西","市道",3.0,"都市計画区域外",,,"2021年第１四半期","",""
20,"宅地(土地)","住宅地","24201","三重県","津市","一志町みのりヶ丘","伊勢八太","16",8400000,"130000","","220",38000,"長方形","14.0","","","","","住宅","南","市道",6.0,"都市計画区域外",,,"2021年第１四半期","",""
21,"宅地(土地)","住宅地","24201","三重県","津市","一身田大古曽","一身田","9",6000000,"82000","","240",25000,"ほぼ長方形","8.5","","","","","住宅","東","市道",5.0,"第１種住居地域",60,200,"2021年第１四半期","",""
22,"宅地(土地と建物)","住宅地","24201","三重県","津市","一身田上津部田","江戸橋","13",28000000,"","","210",,"台形","15.2","115","令和2年","木造","住宅","住宅","南西","市道",5.5,"第１種住居地域",60,200,"2021年第１四半期","",""
23,"宅地(土地と建物)","住宅地","24201","三重県","津市","一身田上津部田","津","30分?60分",22000000,"","","240",,"長方形","13.9","115","昭和64年","軽量鉄骨造","住宅","住宅","北東","市道",6.2,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
24,"宅地(土地)","住宅地","24201","三重県","津市","一身田上津部田","津","21",48000000,"210000","","740",65000,"ほぼ長方形","40.5","","","","","住宅","北東","市道",5.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
25,"中古マンション等","","24201","三重県","津市","一身田上津部田","津","25",15000000,"","３ＬＤＫ","70",,"","","","平成11年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
26,"宅地(土地)","住宅地","24201","三重県","津市","一身田町","東一身田","9",1500000,"22000","","230",6500,"不整形","4.7","","","","","その他","南","道路",2.0,"第１種住居地域",60,200,"2021年第１四半期","",""
27,"宅地(土地と建物)","住宅地","24201","三重県","津市","一身田平野","高田本山","8",4000000,"","","240",,"ほぼ正方形","16.0","75","昭和46年","木造","住宅","","北西","市道",5.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
28,"宅地(土地)","宅地見込地","24201","三重県","津市","大里窪田町","一身田","20",200000,"870","","760",260,"長方形","","","","","","","北","道路",1.5,"市街化調整区域",70,400,"2021年第１四半期","",""
29,"農地","","24201","三重県","津市","大里窪田町","","",2600000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
30,"林地","","24201","三重県","津市","大里野田町","","",500000,"","","1400",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
31,"林地","","24201","三重県","津市","大里睦合町","","",200000,"","","220",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
32,"林地","","24201","三重県","津市","大里睦合町","","",200000,"","","210",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
33,"林地","","24201","三重県","津市","大里睦合町","","",330000,"","","360",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
34,"林地","","24201","三重県","津市","大里睦合町","","",700000,"","","770",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
35,"宅地(土地)","宅地見込地","24201","三重県","津市","大里山室町","一身田","30分?60分",300000,"1300","","790",380,"不整形","10.0","","","","","","北西","道路",2.0,"市街化調整区域",70,400,"2021年第１四半期","",""
36,"宅地(土地)","住宅地","24201","三重県","津市","大谷町","津","11",60000000,"590000","","340",180000,"長方形","15.0","","","","","住宅","南西","市道",6.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
37,"宅地(土地と建物)","住宅地","24201","三重県","津市","乙部","津","29",2000000,"","","95",,"ほぼ整形","7.2","65","昭和56年","","住宅","事務所","東","市道",6.0,"準工業地域",60,200,"2021年第１四半期","",""
38,"宅地(土地)","宅地見込地","24201","三重県","津市","小舟","津新町","30分?60分",2500000,"7300","","1100",2200,"ほぼ整形","50.0m以上","","","","","","接面道路無","",,"市街化調整区域",70,400,"2021年第１四半期","",""
39,"宅地(土地)","宅地見込地","24201","三重県","津市","小舟","津新町","30分?60分",2500000,"3700","","2000㎡以上",1100,"ほぼ整形","50.0m以上","","","","","","接面道路無","",,"市街化調整区域",70,400,"2021年第１四半期","",""
40,"宅地(土地と建物)","住宅地","24201","三重県","津市","海岸町","津","30分?60分",2500000,"","","210",,"不整形","8.1","180","昭和51年","木造","住宅","住宅","南","市道",4.5,"第１種住居地域",60,200,"2021年第１四半期","",""
41,"宅地(土地と建物)","住宅地","24201","三重県","津市","片田井戸町","津新町","1H?1H30",10000000,"","","310",,"不整形","25.0","135","昭和56年","木造","住宅","住宅","北","市道",5.0,"市街化調整区域",70,400,"2021年第１四半期","",""
42,"宅地(土地と建物)","住宅地","24201","三重県","津市","片田新町","津新町","1H30?2H",12000000,"","","290",,"ほぼ正方形","17.0","100","昭和58年","木造","住宅","住宅","西","市道",6.4,"市街化調整区域",60,100,"2021年第１四半期","",""
43,"宅地(土地)","住宅地","24201","三重県","津市","上浜町","江戸橋","12",3000000,"69000","","145",21000,"ほぼ長方形","9.0","","","","","住宅","南","道路",3.0,"第１種住居地域",60,200,"2021年第１四半期","",""
44,"宅地(土地と建物)","商業地","24201","三重県","津市","上浜町","江戸橋","3",25000000,"","","670",,"ほぼ長方形","9.3","440","平成2年","鉄骨造","共同住宅","住宅","東","市道",6.0,"近隣商業地域",80,200,"2021年第１四半期","",""
45,"宅地(土地と建物)","住宅地","24201","三重県","津市","上浜町","江戸橋","12",5200000,"","","95",,"ほぼ長方形","","110","平成6年","鉄骨造","共同住宅","住宅","南","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
46,"宅地(土地と建物)","住宅地","24201","三重県","津市","上浜町","津","15",16000000,"","","200",,"ほぼ台形","8.6","135","昭和63年","軽量鉄骨造","住宅","住宅","南東","市道",5.0,"第１種低層住居専用地域",60,100,"2021年第１四半期","",""
47,"中古マンション等","","24201","三重県","津市","上浜町","津","7",26000000,"","３ＬＤＫ＋Ｓ","85",,"","","","平成18年","ＳＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","改装済",""
