"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
37,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","西大寺新池町","大和西大寺","16",16000000,"","","165",,"不整形","16.0","105","平成10年","木造","住宅","住宅","南","市道",6.0,"第１種住居地域",60,200,"2021年第１四半期","",""
38,"中古マンション等","","29201","奈良県","奈良市","西大寺東町","大和西大寺","4",36000000,"","３ＬＤＫ","70",,"","","","平成17年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
39,"中古マンション等","","29201","奈良県","奈良市","西大寺本町","大和西大寺","4",30000000,"","３ＬＤＫ","75",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
40,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","西大寺竜王町","大和西大寺","16",36000000,"","","210",,"袋地等","5.0","100","令和2年","木造","住宅","","北東","市道",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
41,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","西大寺竜王町","大和西大寺","16",36000000,"","","200",,"ほぼ整形","10.0","100","令和2年","木造","住宅","住宅","南","市道",6.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
42,"農地","","29201","奈良県","奈良市","佐紀町","","",900000,"","","750",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
43,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","左京","高の原","25",16000000,"","","250",,"長方形","12.5","165","平成2年","木造","住宅","住宅","北","市道",16.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
44,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","佐保台","平城山","7",16000000,"","","250",,"長方形","13.6","130","昭和60年","木造","住宅","住宅","北","市道",6.4,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
45,"宅地(土地)","住宅地","29201","奈良県","奈良市","佐保台","平城山","7",18000000,"280000","","210",85000,"ほぼ整形","16.0","","","","","住宅","南","市道",10.0,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
46,"中古マンション等","","29201","奈良県","奈良市","佐保台西町","平城山","1",14000000,"","４ＬＤＫ","105",,"","","","平成19年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装","調停・競売等"
47,"中古マンション等","","29201","奈良県","奈良市","三条添川町","新大宮","6",20000000,"","３ＬＤＫ","70",,"","","","平成21年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
48,"宅地(土地)","住宅地","29201","奈良県","奈良市","三条桧町","新大宮","14",25000000,"590000","","140",180000,"長方形","7.5","","","","","住宅","北","道路",8.0,"第１種住居地域",60,200,"2021年第１四半期","",""
49,"中古マンション等","","29201","奈良県","奈良市","三条本町","奈良","5",13000000,"","１Ｒ","35",,"","","","平成23年","ＲＣ","住宅","","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
50,"中古マンション等","","29201","奈良県","奈良市","三条本町","奈良","5",18000000,"","２ＬＤＫ","45",,"","","","平成23年","ＲＣ","","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
51,"中古マンション等","","29201","奈良県","奈良市","三条宮前町","奈良","7",22000000,"","３ＬＤＫ","80",,"","","","平成13年","ＲＣ","","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
52,"宅地(土地)","住宅地","29201","奈良県","奈良市","敷島町","菖蒲池","19",12000000,"200000","","200",60000,"不整形","","","","","","","南東","市道",6.7,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
53,"中古マンション等","","29201","奈良県","奈良市","四条大路","新大宮","14",9800000,"","２ＬＤＫ","50",,"","","","平成20年","ＲＣ","住宅","住宅","","",,"第２種住居地域",60,200,"2021年第１四半期","未改装",""
54,"宅地(土地)","住宅地","29201","奈良県","奈良市","七条西町","九条(奈良)","15",13000000,"250000","","175",75000,"ほぼ長方形","15.4","","","","","住宅","北","市道",7.1,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
55,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","芝辻町","新大宮","8",4300000,"","","60",,"ほぼ長方形","6.5","75","昭和54年","木造","住宅","住宅","北","市道",4.0,"第１種住居地域",60,200,"2021年第１四半期","","調停・競売等"
56,"宅地(土地)","住宅地","29201","奈良県","奈良市","下三条町","奈良","6",27000000,"580000","","155",170000,"袋地等","","","","","","住宅","東","道路",8.0,"商業地域",80,400,"2021年第１四半期","","私道を含む取引"
57,"宅地(土地と建物)","住宅地","29201","奈良県","奈良市","松陽台","学研北生駒","21",20000000,"","","240",,"ほぼ正方形","15.3","125","昭和60年","木造","住宅","住宅","南西","市道",6.3,"第１種低層住居専用地域",40,60,"2021年第１四半期","",""
