"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","赤井町","鎌取","2H?",14000000,"260000","","180",80000,"不整形","10.0","","","","","住宅","南西","市道",6.0,"市街化調整区域",60,200,"2021年第１四半期","",""
2,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","亥鼻","本千葉","13",37000000,"","","120",,"ほぼ長方形","15.0","100","令和2年","木造","住宅","住宅","南","市道",4.5,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
3,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","亥鼻","本千葉","8",42000000,"","","105",,"ほぼ長方形","8.0","105","令和3年","木造","住宅","住宅","北西","市道",3.6,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
4,"中古マンション等","","12101","千葉県","千葉市中央区","今井","蘇我","8",21000000,"","","80",,"","","","平成8年","ＲＣ","","住宅","","",,"近隣商業地域",80,200,"2021年第１四半期","改装済",""
5,"中古マンション等","","12101","千葉県","千葉市中央区","今井","蘇我","3",17000000,"","３ＬＤＫ","60",,"","","","平成9年","ＳＲＣ","住宅","","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
6,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","院内","東千葉","6",14000000,"","","220",,"不整形","10.0","155","昭和51年","木造","住宅","その他","北","私道",2.0,"第１種住居地域",60,200,"2021年第１四半期","",""
7,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","生実町","学園前(千葉)","13",9500000,"","","150",,"ほぼ長方形","","100","昭和60年","木造","住宅","住宅","西","私道",,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
8,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","生実町","蘇我","30分?60分",9000000,"220000","","135",68000,"ほぼ正方形","","","","","","住宅","南東","市道",6.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
9,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","生実町","蘇我","30分?60分",4000000,"","","190",,"ほぼ正方形","","100","昭和46年","木造","住宅","住宅","接面道路無","",,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
10,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","葛城","本千葉","14",10000000,"240000","","140",73000,"ほぼ長方形","16.0","","","","","住宅","西","道路",2.4,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
11,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","葛城","本千葉","11",13000000,"430000","","100",130000,"ほぼ長方形","4.0","","","","","住宅","北","市道",4.5,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
12,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","要町","千葉","11",12000000,"480000","","80",150000,"長方形","6.0","","","","","その他","南西","市道",7.0,"商業地域",80,400,"2021年第１四半期","",""
13,"宅地(土地)","商業地","12101","千葉県","千葉市中央区","栄町","千葉","7",48000000,"2100000","","75",630000,"ほぼ長方形","15.0","","","","","その他","西","市道",6.0,"商業地域",80,400,"2021年第１四半期","",""
14,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","寒川町","本千葉","13",20000000,"","","100",,"ほぼ長方形","","90","平成10年","木造","住宅","住宅","北","市道",2.6,"近隣商業地域",80,200,"2021年第１四半期","",""
15,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","塩田町","浜野","24",19000000,"","","155",,"ほぼ正方形","","85","令和2年","木造","住宅","住宅","北西","私道",5.0,"第１種住居地域",60,200,"2021年第１四半期","",""
16,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","新宿","千葉","10",160000000,"1100000","","490",330000,"ほぼ整形","18.0","","","","","その他","南西","市道",4.0,"近隣商業地域",80,400,"2021年第１四半期","",""
17,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","13",13000000,"","２ＬＤＫ","50",,"","","","平成7年","ＳＲＣ","住宅","住宅","","",,"近隣商業地域",80,400,"2021年第１四半期","未改装",""
18,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","14",7700000,"","２ＬＤＫ","60",,"","","","昭和49年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装","調停・競売等"
19,"中古マンション等","","12101","千葉県","千葉市中央区","新宿","千葉","11",36000000,"","３ＬＤＫ","80",,"","","","平成17年","ＳＲＣ","住宅","住宅","","",,"商業地域",80,600,"2021年第１四半期","未改装",""
20,"宅地(土地と建物)","商業地","12101","千葉県","千葉市中央区","新田町","千葉","6",1800000000,"","","1500",,"不整形","32.0","2000㎡以上","昭和58年","鉄骨造","その他","住宅","南西","市道",18.0,"商業地域",80,600,"2021年第１四半期","",""
21,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","新田町","千葉","9",190000000,"1400000","","450",430000,"ほぼ長方形","22.0","","","","","","南西","市道",6.0,"近隣商業地域",80,400,"2021年第１四半期","",""
22,"宅地(土地)","商業地","12101","千葉県","千葉市中央区","末広","千葉寺","8",180000000,"730000","","820",220000,"ほぼ長方形","20.0","","","","","住宅","南西","市道",20.0,"第２種住居地域",60,200,"2021年第１四半期","",""
23,"宅地(土地と建物)","住宅地","12101","千葉県","千葉市中央区","大巌寺町","千葉","24",4000000,"","","300",,"不整形","14.0","60","昭和44年","木造","住宅","","南","市道",4.0,"第１種低層住居専用地域",60,150,"2021年第１四半期","",""
24,"宅地(土地)","住宅地","12101","千葉県","千葉市中央区","千葉寺町","千葉寺","8",2400000,"26000","","300",7900,"ほぼ長方形","6.0","","","","","その他","西","市道",3.0,"第２種住居地域",60,200,"2021年第１四半期","",""
25,"中古マンション等","","12101","千葉県","千葉市中央区","千葉港","千葉みなと","11",32000000,"","３ＬＤＫ","65",,"","","","平成30年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
