"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
27,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","牛田早稲田","広島","30分?60分",36000000,"","","165",,"ほぼ長方形","10.0","110","令和2年","木造","住宅","","東","市道",6.0,"第１種中高層住居専用地域",60,200,"2021年第１四半期","",""
28,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","馬木","広島","1H30?2H",5000000,"","","165",,"長方形","12.1","90","昭和59年","木造","住宅","住宅","東","市道",6.2,"第１種低層住居専用地域",,,"2021年第１四半期","",""
29,"林地","","34102","広島県","広島市東区","馬木町","","",3300000,"","","490",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
30,"林地","","34102","広島県","広島市東区","馬木町","","",10000000,"","","2700",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
31,"林地","","34102","広島県","広島市東区","馬木町","","",12000000,"","","3100",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
32,"林地","","34102","広島県","広島市東区","馬木町","","",2900000,"","","710",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
33,"林地","","34102","広島県","広島市東区","馬木町","","",1300000,"","","320",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
34,"林地","","34102","広島県","広島市東区","馬木町","","",4100000,"","","1000",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
35,"林地","","34102","広島県","広島市東区","馬木町","","",1400000,"","","380",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
36,"林地","","34102","広島県","広島市東区","馬木町","","",8600000,"","","2300",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
37,"林地","","34102","広島県","広島市東区","馬木町","","",26000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
38,"林地","","34102","広島県","広島市東区","馬木町","","",20000000,"","","5000㎡以上",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
39,"林地","","34102","広島県","広島市東区","馬木町","","",9100000,"","","2400",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
40,"林地","","34102","広島県","広島市東区","馬木町","","",13000000,"","","3500",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
41,"林地","","34102","広島県","広島市東区","馬木町","","",16000000,"","","4000",,"","","","","","","","","",,"",,,"2021年第１四半期","",""
42,"宅地(土地)","住宅地","34102","広島県","広島市東区","上温品","広島","1H?1H30",9700000,"180000","","175",55000,"ほぼ台形","16.0","","","","","住宅","南","私道",4.0,"第１種住居地域",60,200,"2021年第１四半期","",""
43,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","上温品","広島","1H?1H30",25000000,"","","110",,"ほぼ台形","16.0","85","令和3年","木造","住宅","住宅","南西","市道",5.3,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
44,"宅地(土地)","住宅地","34102","広島県","広島市東区","上温品","広島","1H?1H30",1000000,"39000","","85",12000,"長方形","6.8","","","","","その他","北西","市道",4.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
45,"中古マンション等","","34102","広島県","広島市東区","上温品","矢賀","30分?60分",8900000,"","３ＬＤＫ","60",,"","","","昭和64年","ＲＣ","住宅","住宅","","",,"第１種住居地域",60,200,"2021年第１四半期","未改装",""
46,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山鏡が丘","広島","30分?60分",24000000,"","","250",,"ほぼ長方形","14.0","160","昭和62年","木造","住宅","住宅","西","市道",4.8,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
47,"宅地(土地)","宅地見込地","34102","広島県","広島市東区","中山鏡が丘","広島","30分?60分",500000,"8000","","210",2400,"ほぼ台形","","","","","","","接面道路無","",,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
48,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山上","広島","30分?60分",19000000,"","","125",,"ほぼ長方形","8.5","105","平成7年","木造","住宅","住宅","北東","市道",6.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
49,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山上","広島","30分?60分",24000000,"","","125",,"ほぼ長方形","8.2","95","平成6年","木造","住宅","住宅","南西","市道",15.0,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
50,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山西","広島","30分?60分",12000000,"","","165",,"ほぼ長方形","23.0","55","昭和46年","木造","","住宅","北東","道路",2.6,"第１種住居地域",60,200,"2021年第１四半期","",""
51,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山西","広島","30分?60分",4000000,"","","135",,"ほぼ長方形","10.5","100","昭和39年","木造","住宅","その他","東","道路",2.8,"第１種住居地域",60,200,"2021年第１四半期","",""
52,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山西","広島","30分?60分",38000000,"","","110",,"不整形","3.8","105","令和3年","木造","住宅","住宅","北","市道",5.0,"第１種住居地域",60,200,"2021年第１四半期","",""
53,"宅地(土地と建物)","住宅地","34102","広島県","広島市東区","中山西","広島","26",34000000,"","","125",,"ほぼ整形","5.1","120","令和2年","木造","住宅","住宅","北","市道",4.5,"第１種住居地域",60,200,"2021年第１四半期","",""
54,"宅地(土地)","住宅地","34102","広島県","広島市東区","中山東","広島","30分?60分",9000000,"68000","","430",21000,"不整形","5.0","","","","","住宅","東","私道",4.5,"第１種低層住居専用地域",50,100,"2021年第１四半期","",""
55,"宅地(土地)","宅地見込地","34102","広島県","広島市東区","温品","広島","30分?60分",29000000,"430000","","220",130000,"不整形","19.0","","","","","","東","県道",9.8,"第１種住居地域",60,200,"2021年第１四半期","",""
