"No","種類","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","間取り","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時点","改装","取引の事情等"
1,"中古マンション等","","27102","大阪府","大阪市都島区","網島町","大阪城北詰","3",16000000,"","１Ｋ","20",,"","","","平成27年","ＲＣ","住宅","住宅","","",,"第２種住居地域",80,300,"2021年第１四半期","未改装",""
2,"中古マンション等","","27102","大阪府","大阪市都島区","内代町","野江内代","10",5700000,"","３ＬＤＫ","60",,"","","","昭和47年","ＲＣ","住宅","住宅","","",,"第１種住居地域",80,300,"2021年第１四半期","未改装",""
3,"中古マンション等","","27102","大阪府","大阪市都島区","片町","大阪城北詰","1",11000000,"","１Ｋ","15",,"","","","平成10年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
4,"中古マンション等","","27102","大阪府","大阪市都島区","片町","京橋(大阪)","2",19000000,"","１Ｋ","30",,"","","","平成12年","ＲＣ","住宅","住宅","","",,"商業地域",80,400,"2021年第１四半期","未改装",""
5,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","毛馬町","城北公園通","15",27000000,"","","55",,"ほぼ長方形","4.4","95","令和3年","木造","住宅、駐車場","住宅","東","市道",4.0,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
6,"宅地(土地)","住宅地","27102","大阪府","大阪市都島区","毛馬町","城北公園通","16",10000000,"500000","","65",150000,"不整形","13.7","","","","","住宅","北西","市道",5.8,"第２種中高層住居専用地域",60,200,"2021年第１四半期","",""
7,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","城北公園通","13",9000000,"","４ＤＫ","65",,"","","","昭和54年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
8,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","城北公園通","10",5000000,"","３ＬＤＫ","70",,"","","","昭和62年","ＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
9,"中古マンション等","","27102","大阪府","大阪市都島区","毛馬町","城北公園通","13",13000000,"","３ＬＤＫ","75",,"","","","昭和54年","ＳＲＣ","住宅","住宅","","",,"第１種中高層住居専用地域",60,200,"2021年第１四半期","未改装",""
10,"宅地(土地と建物)","住宅地","27102","大阪府","大阪市都島区","善源寺町","都島","4",66000000,"","","175",,"長方形","8.4","","","","","住宅","南","市道",11.0,"第１種住居地域",80,200,"2021年第１四半期","",""
